 TIME                    	HPT_Power                	LPT_Power                	Cond_Heat                	Cond_TES_FGC_Heat        	FGC_Heat                 	TES_Heat                 	DeaPumps_Power           	CondPump_Power           	mdot_FUEL                	ToTES                    	
  +1.0020000000000000E+03	  +3.2889251453245219E+07	  +1.3811239083876092E+07	  +0.0000000000000000E+00	  +1.7999360672400001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1238315493584273E+06	  +3.9400678277553256E+04	  +1.2108963099878083E+02	  +0.0000000000000000E+00	
  +1.0030000000000000E+03	  +3.2869144339201540E+07	  +1.3653418950038362E+07	  +0.0000000000000000E+00	  +1.7881582251599997E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1238304823978592E+06	  +3.9428860662339284E+04	  +1.2109771262301666E+02	  +0.0000000000000000E+00	
  +1.0040000000000000E+03	  +3.2741378299412433E+07	  +1.3529664873340691E+07	  +0.0000000000000000E+00	  +1.7918605762199998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1237774645525708E+06	  +3.9389686650869327E+04	  +1.2109521408907241E+02	  +0.0000000000000000E+00	
  +1.0050000000000000E+03	  +3.2431965556069441E+07	  +1.3481367209546808E+07	  +0.0000000000000000E+00	  +1.7916847927199998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1236396736458999E+06	  +3.9149676249474178E+04	  +1.2110086069317865E+02	  +0.0000000000000000E+00	
  +1.0060000000000000E+03	  +3.1117060184976786E+07	  +1.2893446753842324E+07	  +0.0000000000000000E+00	  +1.7429089564800000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1233045197087352E+06	  +3.8183143297020477E+04	  +1.2119010595656992E+02	  +0.0000000000000000E+00	
  +1.0070000000000000E+03	  +2.9585609861064386E+07	  +1.2129566010626268E+07	  +0.0000000000000000E+00	  +1.6724001891600001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1226745621035814E+06	  +3.6874017742081647E+04	  +1.2130784606064427E+02	  +0.0000000000000000E+00	
  +1.0080000000000000E+03	  +2.8609299823879123E+07	  +1.1654486383482700E+07	  +0.0000000000000000E+00	  +1.6235779868999997E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1222805904202526E+06	  +3.6153169128812180E+04	  +1.2140354650357305E+02	  +0.0000000000000000E+00	
  +1.0090000000000000E+03	  +2.8296076893914297E+07	  +1.1452484419788694E+07	  +0.0000000000000000E+00	  +1.6053354538199997E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1220335349793376E+06	  +3.5865689514740676E+04	  +1.2142317941304906E+02	  +0.0000000000000000E+00	
  +1.0100000000000000E+03	  +2.8251911699657768E+07	  +1.1299747535639215E+07	  +0.0000000000000000E+00	  +1.6010711247600001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1220335349793376E+06	  +3.6020158608627942E+04	  +1.2145871353885920E+02	  +0.0000000000000000E+00	
  +1.0110000000000000E+03	  +2.8214469341804303E+07	  +1.1070122262148822E+07	  +0.0000000000000000E+00	  +1.6024464579600000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1220102715674301E+06	  +3.6190660215819560E+04	  +1.2145717742906599E+02	  +0.0000000000000000E+00	
  +1.0120000000000000E+03	  +2.8633993021283969E+07	  +1.1137922933257887E+07	  +0.0000000000000000E+00	  +1.6277774864399999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1222025550808818E+06	  +3.6905208068014028E+04	  +1.2140880746790219E+02	  +0.0000000000000000E+00	
  +1.0130000000000000E+03	  +2.9521546227278009E+07	  +1.1423347168097474E+07	  +0.0000000000000000E+00	  +1.6727891068799999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1225735315427261E+06	  +3.7679599564324795E+04	  +1.2132886417043225E+02	  +0.0000000000000000E+00	
  +1.0140000000000000E+03	  +3.0492510485429645E+07	  +1.1870262753625251E+07	  +0.0000000000000000E+00	  +1.7217867517200002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1229760875750447E+06	  +3.8566476270525542E+04	  +1.2124844477324103E+02	  +0.0000000000000000E+00	
  +1.0150000000000000E+03	  +3.1864528404734924E+07	  +1.2496348212689189E+07	  +0.0000000000000000E+00	  +1.7949740049000001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1234861808440837E+06	  +3.9636903181507572E+04	  +1.2114418936882322E+02	  +0.0000000000000000E+00	
  +1.0160000000000000E+03	  +3.2901382290354915E+07	  +1.2857764526402773E+07	  +0.0000000000000000E+00	  +1.8411200053200001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1238526345378920E+06	  +4.0387610187098013E+04	  +1.2107159064791733E+02	  +0.0000000000000000E+00	
  +1.0170000000000000E+03	  +3.2827175430256147E+07	  +1.2616048859859619E+07	  +0.0000000000000000E+00	  +1.8320126587200001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1239737762083877E+06	  +4.0487605025430050E+04	  +1.2104888480097247E+02	  +0.0000000000000000E+00	
  +1.0180000000000000E+03	  +3.2660058391818587E+07	  +1.2501931365565473E+07	  +0.0000000000000000E+00	  +1.8168087857400000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1239400815373410E+06	  +4.0531842851054738E+04	  +1.2104514019001746E+02	  +0.0000000000000000E+00	
  +1.0190000000000000E+03	  +3.2845698938043341E+07	  +1.2745648856668733E+07	  +0.0000000000000000E+00	  +1.8178996536000001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1239643132170509E+06	  +4.0516021938593331E+04	  +1.2104865359262826E+02	  +0.0000000000000000E+00	
  +1.0200000000000000E+03	  +3.3185944055582363E+07	  +1.3007939150743475E+07	  +0.0000000000000000E+00	  +1.8307177282800001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1239138622425881E+06	  +4.0533215735965270E+04	  +1.2104155412789211E+02	  +0.0000000000000000E+00	
  +1.0210000000000000E+03	  +3.3905869307335988E+07	  +1.3331861214728251E+07	  +0.0000000000000000E+00	  +1.8701979573600000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1242415196519140E+06	  +4.0861341958215220E+04	  +1.2098861336627824E+02	  +0.0000000000000000E+00	
  +1.0220000000000000E+03	  +3.4576322873447627E+07	  +1.3599377208228683E+07	  +0.0000000000000000E+00	  +1.9094497333199999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244252925837142E+06	  +4.1266138322478262E+04	  +1.2098696169031867E+02	  +0.0000000000000000E+00	
  +1.0230000000000000E+03	  +3.4634049306512848E+07	  +1.3624510902682662E+07	  +0.0000000000000000E+00	  +1.9170861020999998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244252925837142E+06	  +4.1277309219385534E+04	  +1.2094942375496282E+02	  +0.0000000000000000E+00	
  +1.0240000000000000E+03	  +3.4660666223856576E+07	  +1.3776456661310572E+07	  +0.0000000000000000E+00	  +1.9174572784800002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244482911265292E+06	  +4.1290733752485605E+04	  +1.2095230716822095E+02	  +0.0000000000000000E+00	
  +1.0250000000000000E+03	  +3.4686116891907692E+07	  +1.3895866492644904E+07	  +0.0000000000000000E+00	  +1.9167129340200001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244406702056178E+06	  +4.1173013774436644E+04	  +1.2095021640495054E+02	  +0.0000000000000000E+00	
  +1.0260000000000000E+03	  +3.4689172074342310E+07	  +1.3943455652136017E+07	  +0.0000000000000000E+00	  +1.9188085795200002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244472705563835E+06	  +4.1177881232025647E+04	  +1.2095285278112787E+02	  +0.0000000000000000E+00	
  +1.0270000000000000E+03	  +3.4697690062958345E+07	  +1.3933394986593794E+07	  +0.0000000000000000E+00	  +1.9188472698000002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244449873488774E+06	  +4.1192746401695746E+04	  +1.2095331009535619E+02	  +0.0000000000000000E+00	
  +1.0280000000000000E+03	  +3.4699358901963651E+07	  +1.3859935459324934E+07	  +0.0000000000000000E+00	  +1.9189214899200001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244523351203722E+06	  +4.1162780135822853E+04	  +1.2095463135190057E+02	  +0.0000000000000000E+00	
  +1.0290000000000000E+03	  +3.4673377888956673E+07	  +1.3742778885304496E+07	  +0.0000000000000000E+00	  +1.9197057843000001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244434078900430E+06	  +4.1274963737939921E+04	  +1.2095587261579792E+02	  +0.0000000000000000E+00	
  +1.0300000000000000E+03	  +3.4671920388279274E+07	  +1.3640952994871134E+07	  +0.0000000000000000E+00	  +1.9195203758399996E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244383979802050E+06	  +4.1344627577349936E+04	  +1.2095495679006153E+02	  +0.0000000000000000E+00	
  +1.0310000000000000E+03	  +3.4765685267387375E+07	  +1.3636517999962345E+07	  +0.0000000000000000E+00	  +1.9240262379000002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244458133067081E+06	  +4.1347771252449784E+04	  +1.2095177890784734E+02	  +0.0000000000000000E+00	
  +1.0320000000000000E+03	  +3.4868062415742144E+07	  +1.3703302818593444E+07	  +0.0000000000000000E+00	  +1.9328680666799998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244470924200974E+06	  +4.1367686531599866E+04	  +1.2094341481574924E+02	  +0.0000000000000000E+00	
  +1.0330000000000000E+03	  +3.5003146478988893E+07	  +1.3701594856213586E+07	  +0.0000000000000000E+00	  +1.9418601913200000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244916444060984E+06	  +4.1534040236584959E+04	  +1.2093808335079299E+02	  +0.0000000000000000E+00	
  +1.0340000000000000E+03	  +3.5119688778765656E+07	  +1.3606597468830513E+07	  +0.0000000000000000E+00	  +1.9510308950400001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1245182229283217E+06	  +4.1686716553432547E+04	  +1.2093176267692455E+02	  +0.0000000000000000E+00	
  +1.0350000000000000E+03	  +3.5129682399075188E+07	  +1.3599868870659728E+07	  +0.0000000000000000E+00	  +1.9561028569200000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1245527989130374E+06	  +4.1762034636189870E+04	  +1.2092299229042834E+02	  +0.0000000000000000E+00	
  +1.0360000000000000E+03	  +3.5141584642839961E+07	  +1.3667239858258633E+07	  +0.0000000000000000E+00	  +1.9559418641999999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1245938875444464E+06	  +4.1795676071845213E+04	  +1.2092038138781712E+02	  +0.0000000000000000E+00	
  +1.0370000000000000E+03	  +3.5158943210608020E+07	  +1.3685755943250205E+07	  +0.0000000000000000E+00	  +1.9561393479600000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1245875838832811E+06	  +4.1812661234623942E+04	  +1.2091424534718413E+02	  +0.0000000000000000E+00	
  +1.0380000000000000E+03	  +3.5152672112596244E+07	  +1.3610892544180380E+07	  +0.0000000000000000E+00	  +1.9554569976599997E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1246175029583618E+06	  +4.1842797195824263E+04	  +1.2091427317406730E+02	  +0.0000000000000000E+00	
  +1.0390000000000000E+03	  +3.5072876337106831E+07	  +1.3568239729458325E+07	  +0.0000000000000000E+00	  +1.9514512186199999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1246146741125712E+06	  +4.1854783237102049E+04	  +1.2091354834457945E+02	  +0.0000000000000000E+00	
  +1.0400000000000000E+03	  +3.5035376216753580E+07	  +1.3622446809186874E+07	  +0.0000000000000000E+00	  +1.9462704946200001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1246197136595000E+06	  +4.1813920982007279E+04	  +1.2091310566983442E+02	  +0.0000000000000000E+00	
  +1.0410000000000000E+03	  +3.5056758466129772E+07	  +1.3559645558024291E+07	  +0.0000000000000000E+00	  +1.9468422853199998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1246132832478785E+06	  +4.1818146382632935E+04	  +1.2091285254779467E+02	  +0.0000000000000000E+00	
  +1.0420000000000000E+03	  +3.5017767513473943E+07	  +1.3435509561092751E+07	  +0.0000000000000000E+00	  +1.9491959977199998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1246090448943465E+06	  +4.1955771649311799E+04	  +1.2091423765219416E+02	  +0.0000000000000000E+00	
  +1.0430000000000000E+03	  +3.5025513536298148E+07	  +1.3534374961960651E+07	  +0.0000000000000000E+00	  +1.9501180299000004E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1246132529752101E+06	  +4.1862651176809530E+04	  +1.2091477820174617E+02	  +0.0000000000000000E+00	
  +1.0440000000000000E+03	  +3.5083711396815173E+07	  +1.3689034453787893E+07	  +0.0000000000000000E+00	  +1.9518303693599999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1246096713281069E+06	  +4.1734745610940561E+04	  +1.2091231598739765E+02	  +0.0000000000000000E+00	
  +1.0450000000000000E+03	  +3.5093063802491911E+07	  +1.3582719426303126E+07	  +0.0000000000000000E+00	  +1.9535676471000001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1246026864161466E+06	  +4.1833819286313665E+04	  +1.2091298574047302E+02	  +0.0000000000000000E+00	
  +1.0460000000000000E+03	  +3.5092147837589271E+07	  +1.3472329780327160E+07	  +0.0000000000000000E+00	  +1.9537267471200001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1246124115107770E+06	  +4.1961121470680715E+04	  +1.2091512668324467E+02	  +0.0000000000000000E+00	
  +1.0470000000000000E+03	  +3.5073827500728250E+07	  +1.3412927754266538E+07	  +0.0000000000000000E+00	  +1.9515900061800000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1246163449993120E+06	  +4.1970039654568238E+04	  +1.2091275158547816E+02	  +0.0000000000000000E+00	
  +1.0480000000000000E+03	  +3.5025844108507380E+07	  +1.3283742583698379E+07	  +0.0000000000000000E+00	  +1.9513622341799998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1246181127600921E+06	  +4.2163272856824849E+04	  +1.2090836452565352E+02	  +0.0000000000000000E+00	
  +1.0490000000000000E+03	  +3.4990637601080053E+07	  +1.3072729031992111E+07	  +0.0000000000000000E+00	  +1.9494603050400001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1246271141590804E+06	  +4.2347808532296280E+04	  +1.2090649402173997E+02	  +0.0000000000000000E+00	
  +1.0500000000000000E+03	  +3.4993393328663096E+07	  +1.2965019350275123E+07	  +0.0000000000000000E+00	  +1.9498043978999999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1246369850774850E+06	  +4.2495901389404353E+04	  +1.2089929209315683E+02	  +0.0000000000000000E+00	
  +1.0510000000000000E+03	  +3.4991598238746114E+07	  +1.2921009253819419E+07	  +0.0000000000000000E+00	  +1.9527910059600002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1246529971908862E+06	  +4.2509369530182666E+04	  +1.2089183043680519E+02	  +0.0000000000000000E+00	
  +1.0520000000000000E+03	  +3.5012229374678791E+07	  +1.2952199280903552E+07	  +0.0000000000000000E+00	  +1.9528665847200000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1246729808993533E+06	  +4.2494300736486766E+04	  +1.2088494734592375E+02	  +0.0000000000000000E+00	
  +1.0530000000000000E+03	  +3.5033400433497772E+07	  +1.2962936584740464E+07	  +0.0000000000000000E+00	  +1.9532693649599999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1246936562323354E+06	  +4.2501773878978122E+04	  +1.2088254431444338E+02	  +0.0000000000000000E+00	
  +1.0540000000000000E+03	  +3.3998291605125479E+07	  +1.2511453646312112E+07	  +0.0000000000000000E+00	  +1.9107142275599998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244587786179455E+06	  +4.2072928947275235E+04	  +1.2092342424194165E+02	  +0.0000000000000000E+00	
  +1.0550000000000000E+03	  +3.2740374301071811E+07	  +1.1938401739922650E+07	  +0.0000000000000000E+00	  +1.8522921634199998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1241605168551516E+06	  +4.1316824153088222E+04	  +1.2098587542767245E+02	  +0.0000000000000000E+00	
  +1.0560000000000000E+03	  +3.2474555818690378E+07	  +1.1805719966408977E+07	  +0.0000000000000000E+00	  +1.8378133075799999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1240460004952201E+06	  +4.1205511802338653E+04	  +1.2100744643384603E+02	  +0.0000000000000000E+00	
  +1.0570000000000000E+03	  +3.2445695410799019E+07	  +1.1743574362393498E+07	  +0.0000000000000000E+00	  +1.8376387493400002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1239965647162928E+06	  +4.1312746109287160E+04	  +1.2101439950296366E+02	  +0.0000000000000000E+00	
  +1.0580000000000000E+03	  +3.2412848074740116E+07	  +1.1626133991989212E+07	  +0.0000000000000000E+00	  +1.8353889359999999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1240131213922519E+06	  +4.1366727080059645E+04	  +1.2101693202067571E+02	  +0.0000000000000000E+00	
  +1.0590000000000000E+03	  +3.2966024833526384E+07	  +1.1838433654071655E+07	  +0.0000000000000000E+00	  +1.8609612326999998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1241954574962093E+06	  +4.1798177382152389E+04	  +1.2097281919945871E+02	  +0.0000000000000000E+00	
  +1.0600000000000000E+03	  +3.3867924207888126E+07	  +1.2294079556900425E+07	  +0.0000000000000000E+00	  +1.9032521331600001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244570447909345E+06	  +4.2269460519465152E+04	  +1.2091700226262455E+02	  +0.0000000000000000E+00	
  +1.0610000000000000E+03	  +3.4164802948724598E+07	  +1.2367090947902726E+07	  +0.0000000000000000E+00	  +1.9200003118200001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244928401863095E+06	  +4.2516873161760705E+04	  +1.2092041280819396E+02	  +0.0000000000000000E+00	
  +1.0620000000000000E+03	  +3.4177730441530168E+07	  +1.2314228242859788E+07	  +0.0000000000000000E+00	  +1.9202469665399998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1245513188466460E+06	  +4.2513974619493732E+04	  +1.2091223776842590E+02	  +0.0000000000000000E+00	
  +1.0630000000000000E+03	  +3.4163491154627882E+07	  +1.2356634545267064E+07	  +0.0000000000000000E+00	  +1.9186220862000000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1245336012911047E+06	  +4.2508936914755315E+04	  +1.2090746243097020E+02	  +0.0000000000000000E+00	
  +1.0640000000000000E+03	  +3.4160483911747158E+07	  +1.2539301091952290E+07	  +0.0000000000000000E+00	  +1.9159054990200004E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1245363958164684E+06	  +4.2333118790178371E+04	  +1.2090315338389131E+02	  +0.0000000000000000E+00	
  +1.0650000000000000E+03	  +3.4204995111107908E+07	  +1.2813647439629225E+07	  +0.0000000000000000E+00	  +1.9115202387600002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1245544587710809E+06	  +4.1848881331219221E+04	  +1.2090446678380472E+02	  +0.0000000000000000E+00	
  +1.0660000000000000E+03	  +3.4328043944381386E+07	  +1.3294412072419070E+07	  +0.0000000000000000E+00	  +1.9164615465599999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244765377269688E+06	  +4.1386493360895758E+04	  +1.2092892988885075E+02	  +0.0000000000000000E+00	
  +1.0670000000000000E+03	  +3.4466158064047277E+07	  +1.3962071591279756E+07	  +0.0000000000000000E+00	  +1.9245126988800001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244020501569938E+06	  +4.0865968396403376E+04	  +1.2095316092325048E+02	  +0.0000000000000000E+00	
  +1.0680000000000000E+03	  +3.4393547927064799E+07	  +1.4239046825478712E+07	  +0.0000000000000000E+00	  +1.9181343657599998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1243498304054879E+06	  +4.0579607597650414E+04	  +1.2097386225325290E+02	  +0.0000000000000000E+00	
  +1.0690000000000000E+03	  +3.4302075688735172E+07	  +1.4369154914871497E+07	  +0.0000000000000000E+00	  +1.9107993018599999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1243498304054879E+06	  +4.0349172577365054E+04	  +1.2098828527473137E+02	  +0.0000000000000000E+00	
