Date/Time;Environment:Site Outdoor Air Drybulb Temperature [C](Hourly);ZONE ONE LIGHTS:Lights Electric Energy [J](Hourly);ZONE ONE:Zone Air Temperature [C](Hourly);RADIATOR:Baseboard Total Heating Rate [W](Hourly);RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly);RADIATOR:Baseboard Water Inlet Temperature [C](Hourly);RADIATOR:Baseboard Water Outlet Temperature [C](Hourly);DISTRICT HEATING 1:District Heating Rate [W](Hourly);DISTRICT HEATING 1:District Heating Inlet Temperature [C](Hourly);DISTRICT HEATING 1:District Heating Outlet Temperature [C](Hourly);DISTRICT HEATING 1:District Heating Mass Flow Rate [kg/s](Hourly);DistrictHeating:Facility [J](Hourly) 
 02/24  09:00:00;-3.941666667;3240000;20.0218048;266.6685807;0.003034562;55;22.31961972;392.4575157;24.05722791;55;0.003034562;1412847.057
 02/24  10:00:00;-3.783333333;3240000;20.02295142;269.7979959;0.00306233;55;22.32697757;396.7830732;23.99749817;55;0.00306233;1428419.063
 02/24  11:00:00;-3.466666667;3240000;20.01922192;224.2784061;0.002531887;55;22.15593045;328.6318239;23.9428492;55;0.002531887;1183074.566
 02/24  12:00:00;-3.125;3240000;20.01565574;183.9285228;0.002066236;55;21.9915621;268.6088231;23.89494986;55;0.002066236;966991.763
 02/24  13:00:00;-2.766666667;3240000;20.01422378;167.8191141;0.001881827;55;21.92210778;244.977649;23.85225738;55;0.001881827;881919.5364
 02/24  14:00:00;-2.541666667;3240000;20.01415541;171.2312337;0.001921699;55;21.9367222;250.5008015;23.81120487;55;0.001921699;901802.8855
 02/24  15:00:00;-2.5;3240000;20.01607109;194.6481014;0.002191549;55;22.03588444;286.0643303;23.76939826;55;0.002191549;1029831.589
 02/24  16:00:00;-2.441666667;3240000;20.01936524;234.4096895;0.002650792;55;22.19392481;346.5028272;23.72507527;55;0.002650792;1247410.178
 02/24  17:00:00;-2.516666667;3240000;20.02337029;276.9452582;0.003145635;55;22.35112476;411.7934906;23.67896049;55;0.003145635;1482456.566
 02/24  18:00:00;-2.775;1800000;20.05529485;649.4365634;0.007629837;55;23.39599978;999.741163;23.64942531;55;0.007629837;3599068.187
 02/24  19:00:00;-3.016666667;1080000;20.06609007;793.4314885;0.009438328;55;23.71137731;1236.628689;23.65166495;55;0.009438328;4451863.279
 02/24  20:00:00;-3.275;1080000;20.06392453;776.7113938;0.009238966;55;23.68004344;1209.960857;23.66568814;55;0.009238966;4355859.086
 02/24  21:00:00;-3.575;720000;20.07080339;869.0935139;0.010403805;55;23.86289913;1361.483391;23.68930506;55;0.010403805;4901340.209
 02/24  22:00:00;-3.875;720000;20.07053558;869.4098613;0.010412349;55;23.8646849;1361.223099;23.72081833;55;0.010412349;4900403.155
 02/24  23:00:00;-3.941666667;360000;20.07782236;958.4608721;0.01154586;55;24.03103531;1507.410768;23.76223258;55;0.01154586;5426678.766
 02/24  24:00:00;-3.9;180000;20.07923267;987.6730277;0.011927494;55;24.0844094;1554.651801;23.81390194;55;0.011927494;5596746.485
 02/25  01:00:00;-3.841666667;180000;20.07808014;974.3369681;0.011762309;55;24.06183457;1530.795266;23.86104888;55;0.011762309;5510862.958
 02/25  02:00:00;-3.858333333;180000;20.07822812;975.4679009;0.011773701;55;24.06279901;1530.363053;23.89975206;55;0.011773701;5509306.99
 02/25  03:00:00;-3.9;180000;20.07876604;984.0670554;0.011884774;55;24.0784366;1543.027593;23.93535189;55;0.011884774;5554899.333
 02/25  04:00:00;-3.958333333;180000;20.07871783;983.596832;0.011879078;55;24.07803596;1540.695142;23.96735605;55;0.011879078;5546502.513
 02/25  05:00:00;-4;180000;20.0789128;985.1556203;0.011899014;55;24.08052335;1541.891321;23.99522239;55;0.011899014;5550808.757
 02/25  06:00:00;-4.058333333;180000;20.07923334;986.1304587;0.011910406;55;24.08214477;1542.151484;24.01957352;55;0.011910406;5551745.343
 02/25  07:00:00;-4.1;360000;20.0759106;945.2085469;0.011386371;55;24.00880664;1473.540845;24.03546644;55;0.011386371;5304747.041
 02/25  08:00:00;-3.983333333;360000;20.07613647;938.6489389;0.011300931;55;23.99658677;1462.066609;24.04429732;55;0.011300931;5263439.794
 02/25  09:00:00;-3.783333333;1080000;20.05936054;729.8896082;0.008666515;55;23.58547417;1121.792843;24.02896699;55;0.008666515;4038454.234
 02/25  10:00:00;-3.583333333;1080000;20.05669861;692.3708199;0.008196592;55;23.50186393;1062.221045;23.9921978;55;0.008196592;3823995.762
 02/25  11:00:00;-3.208333333;1080000;20.05108858;633.4621332;0.007473196;55;23.36912881;969.7583324;23.95111995;55;0.007473196;3491129.997
 02/25  12:00:00;-2.708333333;1080000;20.04703597;580.3135174;0.006823848;55;23.24368771;886.7853333;23.90607035;55;0.006823848;3192427.2
 02/25  13:00:00;-2.208333333;540000;20.0532854;671.6670092;0.007963055;55;23.45685785;1036.089213;23.8684059;55;0.007963055;3729921.168
 02/25  14:00:00;-1.825;540000;20.0523485;657.4169861;0.007793598;55;23.42670097;1015.053292;23.83771982;55;0.007793598;3654191.852
 02/25  15:00:00;-1.525;540000;20.05371892;687.3803552;0.008165264;55;23.49300112;1064.343719;23.81193421;55;0.008165264;3831637.388
 02/25  16:00:00;-1.225;540000;20.05755357;726.6178807;0.008649427;55;23.57758566;1128.07642;23.79474414;55;0.008649427;4061075.112
 02/25  17:00:00;-1.158333333;540000;20.06159179;774.6766942;0.009244662;55;23.67814742;1205.967412;23.78799439;55;0.009244662;4341482.683
 02/25  18:00:00;-1.2;180000;20.07100529;890.7574312;0.010708543;55;23.9073388;1396.326495;23.80146118;55;0.010708543;5026775.38
 02/25  19:00:00;-1.258333333;180000;20.07042208;891.5964995;0.010722783;55;23.90976977;1397.078635;23.82601897;55;0.010722783;5029483.086
 02/25  20:00:00;-1.3;180000;20.0710559;894.682012;0.010762655;55;23.91602207;1401.268807;23.84829206;55;0.010762655;5044567.707
 02/25  21:00:00;-1.241666667;180000;20.07088639;895.5364539;0.010774047;55;23.91788837;1401.841662;23.86845538;55;0.010774047;5046629.985
 02/25  22:00:00;-1.2;180000;20.07082818;895.5456532;0.010774047;55;23.91749553;1401.039629;23.88621447;55;0.010774047;5043742.665
 02/25  23:00:00;-1.2;180000;20.0708171;895.4992291;0.010774047;55;23.91744661;1400.335779;23.9017982;55;0.010774047;5041208.803
 02/25  24:00:00;-1.2;180000;20.0707945;895.5076679;0.010774047;55;23.91749859;1399.719072;23.91545087;55;0.010774047;5038988.659
 02/26  01:00:00;-1.2;180000;20.07120605;896.3903421;0.010785439;55;23.91965595;1400.647768;23.92764631;55;0.010785439;5042331.964
 02/26  02:00:00;-1.258333333;180000;20.07102163;897.0911046;0.010793984;55;23.92057576;1401.265653;23.93851244;55;0.010793984;5044556.352
 02/26  03:00:00;-1.3;180000;20.0713217;898.2359375;0.010808224;55;23.92281744;1402.6712;23.94829302;55;0.010808224;5049616.318
 02/26  04:00:00;-1.358333333;180000;20.0709359;892.4494127;0.010734175;55;23.91215196;1392.699245;23.95634026;55;0.010734175;5013717.283
 02/26  05:00:00;-1.4;180000;20.07138634;893.5325417;0.010748415;55;23.9142387;1394.251364;23.96289906;55;0.010748415;5019304.909
 02/26  06:00:00;-1.4;180000;20.07114987;891.9847853;0.010728479;55;23.91151609;1391.407142;23.96864063;55;0.010728479;5009065.711
 02/26  07:00:00;-1.4;180000;20.07112648;890.2070593;0.010705695;55;23.90775788;1388.246527;23.97322308;55;0.010705695;4997687.498
 02/26  08:00:00;-1.4;180000;20.07025272;881.9050492;0.010600318;55;23.89245218;1374.44205;23.97637335;55;0.010600318;4947991.379
 02/26  09:00:00;-1.341666667;180000;20.06804373;851.0042653;0.010212988;55;23.83331986;1324.281618;23.97492244;55;0.010212988;4767413.823
 02/26  10:00:00;-1.3;180000;20.06326829;801.4145518;0.009594968;55;23.73587215;1244.557823;23.96461008;55;0.009594968;4480408.163
 02/26  11:00:00;-1.241666667;180000;20.0598473;755.2333936;0.009022517;55;23.64199701;1171.02173;23.94564638;55;0.009022517;4215678.227
 02/26  12:00:00;-1.141666667;180000;20.05746855;724.9857278;0.008646579;55;23.57829538;1123.112883;23.92132031;55;0.008646579;4043206.38
 02/26  13:00:00;-1.041666667;180000;20.05589667;716.8592369;0.008549746;55;23.56050743;1111.44128;23.89608773;55;0.008549746;4001188.607
 02/26  14:00:00;-0.941666667;180000;20.05647765;726.9487743;0.008675059;55;23.58160167;1128.556647;23.873446;55;0.008675059;4062803.928
 02/26  15:00:00;-0.9;180000;20.05938661;756.9621261;0.009048149;55;23.64474438;1177.723658;23.85681862;55;0.009048149;4239805.168
 02/26  16:00:00;-0.841666667;180000;20.06324211;801.2206372;0.009597816;55;23.73481851;1249.560738;23.84953015;55;0.009597816;4498418.656
 02/26  17:00:00;-0.916666667;180000;20.06704225;845.4021117;0.010147484;55;23.82204361;1320.986599;23.85269437;55;0.010147484;4755551.757
 02/26  18:00:00;-1.116666667;180000;20.07049993;882.4427032;0.010608862;55;23.89290905;1380.495037;23.86513184;55;0.010608862;4969782.133
 02/26  19:00:00;-1.316666667;180000;20.07212166;899.0892599;0.010816768;55;23.92476569;1406.762594;23.88249673;55;0.010816768;5064345.339
 02/26  20:00:00;-1.458333333;180000;20.07310438;906.6203933;0.010910752;55;23.93900644;1418.159971;23.90056059;55;0.010910752;5105375.894
 02/26  21:00:00;-1.616666667;180000;20.07375383;908.6510565;0.010933536;55;23.94293005;1420.342392;23.91756694;55;0.010933536;5113232.611
 02/26  22:00:00;-1.758333333;180000;20.07251869;906.6053481;0.010910752;55;23.93870262;1416.705603;23.93236889;55;0.010910752;5100140.172
 02/26  23:00:00;-1.858333333;180000;20.07276337;907.7009264;0.010922144;55;23.94020507;1417.602704;23.94507749;55;0.010922144;5103369.734
 02/26  24:00:00;-2.016666667;180000;20.07392977;915.6666799;0.011024673;55;23.95583791;1430.346647;23.95725625;55;0.011024673;5149247.928
 02/27  01:00:00;-2.158333333;180000;20.07445305;927.4847853;0.01117277;55;23.97733051;1448.933439;23.9706557;55;0.01117277;5216160.379
 02/27  02:00:00;-2.2;180000;20.07556543;933.5748213;0.011249666;55;23.98879891;1458.247817;23.98461727;55;0.011249666;5249692.142
 02/27  03:00:00;-2.258333333;180000;20.07538855;936.1302312;0.011280994;55;23.99319905;1461.68935;23.99771488;55;0.011280994;5262081.66
 02/27  04:00:00;-2.3;180000;20.07599191;939.6819669;0.011326563;55;23.99988125;1467.017843;24.00984035;55;0.011326563;5281264.234
 02/27  05:00:00;-2.3;180000;20.07649263;945.9661495;0.011406307;55;24.01141309;1476.776826;24.02175492;55;0.011406307;5316396.575
 02/27  06:00:00;-2.3;360000;20.0732984;904.2705358;0.010873728;55;23.93443766;1407.55302;24.02769568;55;0.010873728;5067190.873
 02/27  07:00:00;-2.3;360000;20.07357776;909.722647;0.010936384;55;23.94327299;1415.60957;24.0288743;55;0.010936384;5096194.454
 02/27  08:00:00;-2.066666667;1080000;20.06080049;730.9908068;0.008677907;55;23.58811483;1123.885039;24.01209987;55;0.008677907;4045986.141
 02/27  09:00:00;-1.725;3240000;20.01689277;208.8040744;0.00236243;55;22.09780264;306.3772712;23.9719196;55;0.00236243;1102958.176
 02/27  10:00:00;-1.366666667;3240000;20.01847471;213.2339129;0.002404438;55;22.11135294;312.3102569;23.9204784;55;0.002404438;1124316.925
 02/27  11:00:00;-1.025;3240000;20.00806948;86.46573902;0.000956222;55;21.50719456;124.3501887;23.88117629;55;0.000956222;447660.6792
 02/27  12:00:00;-0.783333333;3240000;20.14528379;0;0;55;55;0;23.87214333;23.87214333;0;0
 02/27  13:00:00;-0.525;3240000;20.6077035;0;0;55;55;0;23.87214333;23.87214333;0;0
 02/27  14:00:00;-0.225;3240000;21.12518009;0;0;55;55;0;23.87214333;23.87214333;0;0
 02/27  15:00:00;0.016666667;3240000;21.19724915;0;0;55;55;0;23.87214333;23.87214333;0;0
 02/27  16:00:00;0.275;3240000;20.67871494;0;0;55;55;0;23.87214333;23.87214333;0;0
 02/27  17:00:00;0.108333333;3240000;20.05344681;71.87742816;0.000805277;55;32.76229698;104.7993756;23.86651807;44.62404778;0.000805277;377277.7521
 02/27  18:00:00;-0.333333333;1800000;20.04773651;559.2509768;0.006534774;55;23.1821328;851.3023029;23.83026246;55;0.006534774;3064688.29
 02/27  19:00:00;-0.791666667;1080000;20.06279292;745.0447048;0.008840244;55;23.61260302;1152.611262;23.80415023;55;0.008840244;4149400.544
 02/27  20:00:00;-1.466666667;1080000;20.06226046;754.3148461;0.008962709;55;23.63384326;1168.9201;23.79509783;55;0.008962709;4208112.359
 02/27  21:00:00;-2.208333333;720000;20.07188221;868.4845934;0.010398109;55;23.86259603;1355.824455;23.80197242;55;0.010398109;4880968.039
 02/27  22:00:00;-2.966666667;720000;20.07325703;889.2892872;0.010662975;55;23.90342583;1389.425038;23.82286002;55;0.010662975;5001930.136
 02/27  23:00:00;-3.65;360000;20.08202828;1000.287492;0.012075591;55;24.10567163;1571.61953;23.85994993;55;0.012075591;5657830.307
 02/27  24:00:00;-4.191666667;180000;20.08588047;1053.883636;0.012767659;55;24.19960377;1658.788856;23.91414911;55;0.012767659;5971639.88
 02/28  01:00:00;-4.75;180000;20.08678727;1068.039499;0.012949932;55;24.2243969;1679.412487;23.97041931;55;0.012949932;6045884.954
 02/28  02:00:00;-5.058333333;180000;20.08761058;1082.450983;0.013137901;55;24.24860399;1700.870254;24.02350176;55;0.013137901;6123132.914
 02/28  03:00:00;-5.216666667;180000;20.08794898;1079.945163;0.013100877;55;24.24395642;1693.508558;24.0703035;55;0.013100877;6096630.808
 02/28  04:00:00;-5.358333333;180000;20.08659345;1068.598038;0.012955628;55;24.22516011;1672.6689;24.10832237;55;0.012955628;6021608.039
 02/28  05:00:00;-5.283333333;180000;20.0853438;1050.21138;0.012722091;55;24.19416629;1641.005408;24.13666918;55;0.012722091;5907619.468
 02/28  06:00:00;-5.083333333;360000;20.08091062;996.1591148;0.012030023;55;24.100504;1551.005119;24.15113594;55;0.012030023;5583618.428
 02/28  07:00:00;-4.883333333;360000;20.08149222;1002.692199;0.012109767;55;24.11091791;1560.92731;24.15821362;55;0.012109767;5619338.315
 02/28  08:00:00;-4.216666667;1080000;20.0663918;810.0921489;0.009663321;55;23.75073883;1246.146649;24.14434354;55;0.009663321;4486127.936
 02/28  09:00:00;-3.216666667;3240000;20.02036794;250.6818559;0.002848729;55;22.26348573;367.9236823;24.09836189;55;0.002848729;1324525.256
 02/28  10:00:00;-2.216666667;3240000;20.01902213;220.9170197;0.002493439;55;22.14200554;322.6143284;24.04051287;55;0.002493439;1161411.582
 02/28  11:00:00;-1.625;3240000;20.01333411;154.7739399;0.001730882;55;21.86267067;224.2999676;23.99267627;55;0.001730882;807479.8832
 02/28  12:00:00;-1.325;3240000;20.00997314;115.1442476;0.001280896;55;21.67430249;166.1916974;23.9551881;55;0.001280896;598290.1106
 02/28  13:00:00;-1.025;3240000;20.0071442;85.52933636;0.000946966;55;21.5180748;122.983915;23.92512686;55;0.000946966;442742.094
 02/28  14:00:00;-0.841666667;3240000;20.00369721;45.39106426;0.000496267;55;21.28204215;64.49384439;23.904371;55;0.000496267;232177.8398
 02/28  15:00:00;-0.741666667;3240000;20.00218997;28.47674066;0.000309722;55;21.17529035;40.26700581;23.89314544;55;0.000309722;144961.2209
 02/28  16:00:00;-0.641666667;3240000;20.00542494;69.72071569;0.000771813;55;21.42495846;100.3950049;23.87891081;55;0.000771813;361422.0178
 02/28  17:00:00;-0.833333333;3240000;20.01383867;170.4717874;0.001916003;55;21.92813844;249.4843182;23.84717181;55;0.001916003;898143.5455
 02/28  18:00:00;-1.233333333;1800000;20.04973375;585.7810607;0.006855176;55;23.24699125;893.7217203;23.80641146;55;0.006855176;3217398.193
 02/28  19:00:00;-1.4;1080000;20.06100239;736.8879325;0.008737715;55;23.59431276;1140.006457;23.78327897;55;0.008737715;4104023.244
 02/28  20:00:00;-1.575;1080000;20.0583577;716.0008184;0.00848709;55;23.55236852;1107.728433;23.77150096;55;0.00848709;3987822.359
 02/28  21:00:00;-1.875;720000;20.06581458;806.2833096;0.009620601;55;23.74048158;1255.751556;23.76957761;55;0.009620601;4520705.601
 02/28  22:00:00;-2.291666667;720000;20.06565968;809.8489867;0.009669017;55;23.74833582;1261.769196;23.77700579;55;0.009669017;4542369.107
 02/28  23:00:00;-3.083333333;360000;20.07458031;919.4532677;0.011056001;55;23.95970153;1441.773531;23.79837831;55;0.011056001;5190384.711
 02/28  24:00:00;-4.316666667;180000;20.0798888;994.6619711;0.012018631;55;24.09660253;1565.17257;23.84061198;55;0.012018631;5634621.252
 03/01  01:00:00;-5.891666667;180000;20.0848266;1049.468753;0.012716395;55;24.19154943;1653.124063;23.89509944;55;0.012716395;5951246.628
 03/01  02:00:00;-7.533333333;180000;20.09174497;1135.06734;0.013804337;55;24.33286613;1790.562325;23.96405857;55;0.013804337;6446024.369
 03/01  03:00:00;-9.016666667;180000;20.09811633;1204.331536;0.014687222;55;24.44317124;1899.986969;24.04690461;55;0.014687222;6839953.087
 03/01  04:00:00;-10.125;180000;20.102918;1254.389867;0.015328026;55;24.5207947;1977.20549;24.13540083;55;0.015328026;7117939.764
 03/01  05:00:00;-10.90833333;180000;20.10640966;1289.48578;0.015778013;55;24.57381985;2029.490745;24.22258725;55;0.015778013;7306166.681
 03/01  06:00:00;-11.49166667;360000;20.10529949;1269.909659;0.015515995;55;24.54411291;1990.963476;24.2967903;55;0.015515995;7167468.513
 03/01  07:00:00;-11.81666667;360000;20.1073233;1287.391372;0.015738141;55;24.57046645;2015.398352;24.35859135;55;0.015738141;7255434.066
 03/01  08:00:00;-11.08333333;1080000;20.08077177;960.5366352;0.01154586;55;24.0337203;1477.60118;24.37705275;55;0.01154586;5319364.248
 03/01  09:00:00;-9.741666667;3240000;20.01018042;122.4418173;0.001368472;55;21.71030933;175.3727649;24.33259871;55;0.001368472;631341.9536
 03/01  10:00:00;-8.383333333;3240000;20.05637751;8.277534775;8.90005E-05;55;43.71794194;11.41403194;24.31240067;34.54132866;8.90005E-05;41090.51497
 03/01  11:00:00;-6.925;3240000;20.30678629;0;0;55;55;0;24.31199299;24.31199299;0;0
 03/01  12:00:00;-5.366666667;3240000;20.3778079;0;0;55;55;0;24.31199299;24.31199299;0;0
 03/01  13:00:00;-3.825;3240000;20.46532613;0;0;55;55;0;24.31199299;24.31199299;0;0
 03/01  14:00:00;-2.85;3240000;20.78653409;0;0;55;55;0;24.31199299;24.31199299;0;0
 03/01  15:00:00;-2.308333333;3240000;20.92378773;0;0;55;55;0;24.31199299;24.31199299;0;0
 03/01  16:00:00;-1.75;3240000;20.55724298;0;0;55;55;0;24.31199299;24.31199299;0;0
 03/01  17:00:00;-1.675;3240000;20.04370707;84.45051626;0.00094839;55;32.82126354;121.6912709;24.30398282;44.77066433;0.00094839;438088.5753
 03/01  18:00:00;-1.975;1800000;20.05027689;592.8009711;0.006943465;55;23.26362994;892.4207781;24.24684704;55;0.006943465;3212714.801
 03/01  19:00:00;-2.275;1080000;20.06501702;779.9618751;0.009273143;55;23.68416174;1194.135648;24.18783302;55;0.009273143;4298888.334
 03/01  20:00:00;-2.691666667;1080000;20.06430564;780.7188053;0.009290231;55;23.68830828;1198.019403;24.14479382;55;0.009290231;4312869.852
 03/01  21:00:00;-3.133333333;720000;20.07257033;884.1952706;0.010594622;55;23.89219248;1367.45492;24.11706704;55;0.010594622;4922837.711
 03/01  22:00:00;-3.591666667;720000;20.07358883;897.6912175;0.010768351;55;23.91897192;1390.517185;24.10294282;55;0.010768351;5005861.867
 03/01  23:00:00;-4.441666667;360000;20.08259235;1009.63089;0.01219236;55;24.12133139;1574.24113;24.10599388;55;0.01219236;5667268.069
 03/01  24:00:00;-5.6;180000;20.08831365;1082.394482;0.013129357;55;24.2474534;1693.845777;24.13097095;55;0.013129357;6097844.797
 03/02  01:00:00;-6.741666667;180000;20.09152233;1121.611861;0.013630608;55;24.31215455;1756.439112;24.16720056;55;0.013630608;6323180.804
 03/02  02:00:00;-7.958333333;180000;20.09638338;1172.797388;0.014285652;55;24.39482112;1838.207483;24.21128788;55;0.014285652;6617546.938
 03/02  03:00:00;-9.258333333;180000;20.09998059;1217.353453;0.014855255;55;24.46470936;1908.329441;24.26222248;55;0.014855255;6869985.989
 03/02  04:00:00;-10.55833333;180000;20.10375726;1256.121354;0.01535081;55;24.52356607;1968.457901;24.31712508;55;0.01535081;7086448.443
 03/02  05:00:00;-11.625;180000;20.10744545;1296.316731;0.015863453;55;24.5840622;2030.394166;24.3742696;55;0.015863453;7309418.997
 03/02  06:00:00;-12.58333333;360000;20.10688547;1287.874936;0.015743837;55;24.57101442;2011.658488;24.42621095;55;0.015743837;7241970.558
 03/02  07:00:00;-13.525;360000;20.11011917;1316.001742;0.016102687;55;24.61290151;2054.352532;24.47313599;55;0.016102687;7395669.114
 03/02  08:00:00;-12.5;1080000;20.0826267;989.1322267;0.01190471;55;24.08669068;1518.475055;24.47841773;55;0.01190471;5466510.199
 03/02  09:00:00;-10.04166667;3240000;20.01547629;186.8596449;0.002106108;55;22.00997125;269.107345;24.42357894;55;0.002106108;968786.4421
 03/02  10:00:00;-7.6;3240000;20.01039474;128.7412112;0.001438248;55;21.74103987;184.0816157;24.37341309;55;0.001438248;662693.8165
 03/02  11:00:00;-5.841666667;3240000;20.00501015;58.56830393;0.000643652;55;21.36109454;82.46973419;24.34004386;55;0.000643652;296891.0431
 03/02  12:00:00;-4.483333333;3240000;20.00103685;16.676566;0.000179425;55;21.10155499;23.00029069;24.32656992;55;0.000179425;82801.0465
 03/02  13:00:00;-3.141666667;3240000;20.06941348;0;0;55;55;0;24.32407689;24.32407689;0;0
 03/02  14:00:00;-2.308333333;3240000;20.40020744;0;0;55;55;0;24.32407689;24.32407689;0;0
 03/02  15:00:00;-1.866666667;3240000;20.87411068;0;0;55;55;0;24.32407689;24.32407689;0;0
 03/02  16:00:00;-1.408333333;3240000;21.26488838;0;0;55;55;0;24.32407689;24.32407689;0;0
 03/02  17:00:00;-1.375;3240000;21.03008558;0;0;55;55;0;24.32407689;24.32407689;0;0
 03/02  18:00:00;-1.675;1800000;20.05463201;442.4529813;0.005193121;55;24.72795727;666.5933136;24.29050201;53.29578205;0.005193121;2399735.929
 03/02  19:00:00;-1.975;1080000;20.06353107;759.9562001;0.009028213;55;23.64297638;1161.233906;24.22401742;55;0.009028213;4180442.061
 03/02  20:00:00;-2.275;1080000;20.06430355;779.3290886;0.009273143;55;23.6853438;1194.600711;24.17607012;55;0.009273143;4300562.56
 03/02  21:00:00;-2.575;720000;20.07300257;880.3739228;0.010546206;55;23.88548797;1359.994044;24.1444672;55;0.010546206;4895978.56
 03/02  22:00:00;-2.875;720000;20.07213248;882.5100498;0.010577534;55;23.89044539;1364.886139;24.12527905;55;0.010577534;4913590.1
 03/02  23:00:00;-3.175;360000;20.07985805;977.6966457;0.011790789;55;24.06599176;1521.692298;24.12016777;55;0.011790789;5478092.274
 03/02  24:00:00;-3.475;180000;20.08261946;1021.117918;0.012351849;55;24.14326111;1593.524163;24.13131409;55;0.012351849;5736686.988
 03/03  01:00:00;-3.775;180000;20.08287919;1025.111014;0.012405961;55;24.15113655;1599.702646;24.14673409;55;0.012405961;5758929.526
 03/03  02:00:00;-4.075;180000;20.08390024;1035.420536;0.01253697;55;24.1687702;1615.790374;24.16205697;55;0.01253697;5816845.345
 03/03  03:00:00;-4.433333333;180000;20.0851557;1047.373201;0.012687915;55;24.18920083;1634.391232;24.17809683;55;0.012687915;5883808.434
 03/03  04:00:00;-4.775;180000;20.08634635;1059.740753;0.012844556;55;24.21009614;1653.659087;24.19499384;55;0.012844556;5953172.712
 03/03  05:00:00;-4.783333333;180000;20.0864712;1061.524533;0.01286734;55;24.21386803;1655.691256;24.21172688;55;0.01286734;5960488.52
 03/03  06:00:00;-4.583333333;360000;20.08204434;1007.495626;0.012172424;55;24.12018804;1565.901382;24.21901493;55;0.012172424;5637244.974
 03/03  07:00:00;-4.383333333;360000;20.08138869;990.389928;0.011953126;55;24.09038219;1537.757448;24.21765482;55;0.011953126;5535926.814
 03/03  08:00:00;-4.066666667;1080000;20.05607012;683.4933498;0.008094064;55;23.48495676;1042.296295;24.18686171;55;0.008094064;3752266.662
 03/03  09:00:00;-3.608333333;3240000;20.17798453;0;0;55;55;0;24.15653351;24.15653351;0;0
 03/03  10:00:00;-3.166666667;3240000;20.86616989;0;0;55;55;0;24.15653351;24.15653351;0;0
 03/03  11:00:00;-2.241666667;3240000;21.44606307;0;0;55;55;0;24.15653351;24.15653351;0;0
 03/03  12:00:00;-0.883333333;3240000;21.65989206;0;0;55;55;0;24.15653351;24.15653351;0;0
 03/03  13:00:00;0.458333333;3240000;21.82879043;0;0;55;55;0;24.15653351;24.15653351;0;0
 03/03  14:00:00;1.583333333;3240000;22.29285288;0;0;55;55;0;24.15653351;24.15653351;0;0
 03/03  15:00:00;2.525;3240000;22.77411616;0;0;55;55;0;24.15653351;24.15653351;0;0
 03/03  16:00:00;3.483333333;3240000;22.95065258;0;0;55;55;0;24.15653351;24.15653351;0;0
 03/03  17:00:00;3.316666667;3240000;22.23321119;0;0;55;55;0;24.15653351;24.15653351;0;0
 03/03  18:00:00;2.375;1800000;20.20966182;174.2690284;0.002006428;55;33.19763704;258.8199097;24.14322214;44.7188445;0.002006428;931751.675
 03/03  19:00:00;1.416666667;1080000;20.04878228;596.7482899;0.007024633;55;23.27880725;907.6492939;24.08457191;55;0.007024633;3267537.458
 03/03  20:00:00;0.533333333;1080000;20.05347325;654.0479344;0.007728093;55;23.41583182;1000.264399;24.03108473;55;0.007728093;3600951.837
 03/03  21:00:00;-0.208333333;720000;20.06389153;777.2301932;0.009261751;55;23.68215829;1200.141362;23.99549218;55;0.009261751;4320508.905
 03/03  22:00:00;-0.966666667;720000;20.06565569;798.4392526;0.009529464;55;23.7266835;1235.663829;23.97468805;55;0.009529464;4448389.785
 03/03  23:00:00;-1.416666667;360000;20.07391592;905.2473894;0.010879424;55;23.93428305;1410.882549;23.97086107;55;0.010879424;5079177.175
 03/03  24:00:00;-1.616666667;180000;20.07630187;944.996094;0.011392067;55;24.00914668;1476.765674;23.98339713;55;0.011392067;5316356.426
 03/04  01:00:00;-1.816666667;180000;20.07608176;942.256359;0.011360739;55;24.00475161;1471.981132;23.99857156;55;0.011360739;5299132.076
 03/04  02:00:00;-2.133333333;180000;20.07607371;948.2755388;0.011437635;55;24.01539028;1481.283564;24.01234523;55;0.011437635;5332620.829
 03/04  03:00:00;-2.475;180000;20.07733621;961.6168657;0.011605668;55;24.03932508;1502.343161;24.02677341;55;0.011605668;5408435.379
 03/04  04:00:00;-2.833333333;180000;20.0790459;979.0025828;0.011824966;55;24.07057733;1529.917459;24.04317655;55;0.011824966;5507702.852
 03/04  05:00:00;-3;180000;20.0801531;994.7783249;0.012024327;55;24.09835997;1554.767855;24.06189969;55;0.012024327;5597164.279
 03/04  06:00:00;-2.941666667;180000;20.08088892;999.1267936;0.012078439;55;24.10612496;1560.816731;24.08063996;55;0.012078439;5618940.23
 03/04  07:00:00;-2.9;360000;20.07750486;953.1814758;0.0114889;55;24.02407244;1484.11809;24.09135957;55;0.0114889;5342825.124
 03/04  08:00:00;-2.725;360000;20.07534528;923.7797102;0.011115809;55;23.97059305;1435.8437;24.09304018;55;0.011115809;5169037.32
 03/04  09:00:00;-2.483333333;1080000;20.05272226;635.3461724;0.007501676;55;23.37747654;969.8683376;24.06463006;55;0.007501676;3491526.015
 03/04  10:00:00;-2.225;1080000;20.03897654;474.2804812;0.005537969;55;22.97165451;717.3103141;24.00680909;55;0.005537969;2582317.131
