 TIME                    	LPT3pin                  	LPT2pin                  	LPT1pin                  	LPT3mout                 	LPT2mout                 	LPT1mout                 	
  +9.8000000000000000E+01	  +4.6656975754899976E+00	  +6.2329672165483654E+00	  +1.0002712182813157E+01	  +8.4338395611569678E+04	  +9.5338408135688587E+04	  +9.7169939410242630E+04	
  +9.8125000000000000E+01	  +4.6656975503307896E+00	  +6.2329672295124814E+00	  +1.0002712199609931E+01	  +8.4338395152691330E+04	  +9.5338408287038474E+04	  +9.7169939548697352E+04	
  +9.8250000000000000E+01	  +4.6656979909980523E+00	  +6.2329670927354215E+00	  +1.0002712144603679E+01	  +8.4338403190013749E+04	  +9.5338404183845632E+04	  +9.7169940028662284E+04	
  +9.8375000000000000E+01	  +4.6656979922026895E+00	  +6.2329674215198363E+00	  +1.0002712324900729E+01	  +8.4338403211985118E+04	  +9.5338404146350425E+04	  +9.7169939638354408E+04	
  +9.8500000000000000E+01	  +4.6656976422102039E+00	  +6.2329674434702076E+00	  +1.0002712349328000E+01	  +8.4338396828478333E+04	  +9.5338404878617890E+04	  +9.7169939809061238E+04	
  +9.8625000000000000E+01	  +4.6656976070312739E+00	  +6.2329671484744722E+00	  +1.0002712128547502E+01	  +8.4338396186850470E+04	  +9.5338403730282429E+04	  +9.7169939222106186E+04	
  +9.8750000000000000E+01	  +4.6656976898105613E+00	  +6.2329671259802168E+00	  +1.0002712091599363E+01	  +8.4338397696660424E+04	  +9.5338403863838219E+04	  +9.7169938857942383E+04	
  +9.8875000000000000E+01	  +4.6656975219296291E+00	  +6.2329671958563448E+00	  +1.0002712418609196E+01	  +8.4338394634683063E+04	  +9.5338404139075821E+04	  +9.7169943359589306E+04	
  +9.9000000000000000E+01	  +4.6656975639829161E+00	  +6.2329670554590821E+00	  +1.0002712330014081E+01	  +8.4338395401692222E+04	  +9.5338403626639119E+04	  +9.7169943341966689E+04	
  +9.9125000000000000E+01	  +4.6656975754899976E+00	  +6.2329672165483654E+00	  +1.0002712182813157E+01	  +8.4338395611569678E+04	  +9.5338408135688587E+04	  +9.7169939410242630E+04	
  +9.9250000000000000E+01	  +4.6656975503307896E+00	  +6.2329672295124814E+00	  +1.0002712199609931E+01	  +8.4338395152691330E+04	  +9.5338408287038474E+04	  +9.7169939548697352E+04	
  +9.9375000000000000E+01	  +4.6656979909980523E+00	  +6.2329670927354215E+00	  +1.0002712144603679E+01	  +8.4338403190013749E+04	  +9.5338404183845632E+04	  +9.7169940028662284E+04	
  +9.9500000000000000E+01	  +4.6656979922026895E+00	  +6.2329674215198363E+00	  +1.0002712324900729E+01	  +8.4338403211985118E+04	  +9.5338404146350425E+04	  +9.7169939638354408E+04	
  +9.9625000000000000E+01	  +4.6656976422102039E+00	  +6.2329674434702076E+00	  +1.0002712349328000E+01	  +8.4338396828478333E+04	  +9.5338404878617890E+04	  +9.7169939809061238E+04	
  +9.9750000000000000E+01	  +4.6656976070312739E+00	  +6.2329671484744722E+00	  +1.0002712128547502E+01	  +8.4338396186850470E+04	  +9.5338403730282429E+04	  +9.7169939222106186E+04	
  +9.9875000000000000E+01	  +4.6656976898105613E+00	  +6.2329671259802168E+00	  +1.0002712091599363E+01	  +8.4338397696660424E+04	  +9.5338403863838219E+04	  +9.7169938857942383E+04	
  +1.0000000000000000E+02	  +4.6656975219296291E+00	  +6.2329671958563448E+00	  +1.0002712418609196E+01	  +8.4338394634683063E+04	  +9.5338404139075821E+04	  +9.7169943359589306E+04	
  +1.0012500000000000E+02	  +4.6656975639829161E+00	  +6.2329670554590821E+00	  +1.0002712330014081E+01	  +8.4338395401692222E+04	  +9.5338403626639119E+04	  +9.7169943341966689E+04	
  +1.0025000000000000E+02	  +4.6656975754899976E+00	  +6.2329672165483654E+00	  +1.0002712182813157E+01	  +8.4338395611569678E+04	  +9.5338408135688587E+04	  +9.7169939410242630E+04	
  +1.0037500000000000E+02	  +4.6656975503307896E+00	  +6.2329672295124814E+00	  +1.0002712199609931E+01	  +8.4338395152691330E+04	  +9.5338408287038474E+04	  +9.7169939548697352E+04	
  +1.0050000000000000E+02	  +4.6656979909980523E+00	  +6.2329670927354215E+00	  +1.0002712144603679E+01	  +8.4338403190013749E+04	  +9.5338404183845632E+04	  +9.7169940028662284E+04	
  +1.0062500000000000E+02	  +4.6656979922026895E+00	  +6.2329674215198363E+00	  +1.0002712324900729E+01	  +8.4338403211985118E+04	  +9.5338404146350425E+04	  +9.7169939638354408E+04	
  +1.0075000000000000E+02	  +4.6656976422102039E+00	  +6.2329674434702076E+00	  +1.0002712349328000E+01	  +8.4338396828478333E+04	  +9.5338404878617890E+04	  +9.7169939809061238E+04	
  +1.0087500000000000E+02	  +4.6656976070312739E+00	  +6.2329671484744722E+00	  +1.0002712128547502E+01	  +8.4338396186850470E+04	  +9.5338403730282429E+04	  +9.7169939222106186E+04	
  +1.0100000000000000E+02	  +4.6656976898105613E+00	  +6.2329671259802168E+00	  +1.0002712091599363E+01	  +8.4338397696660424E+04	  +9.5338403863838219E+04	  +9.7169938857942383E+04	
  +1.0112500000000000E+02	  +4.6656975219296291E+00	  +6.2329671958563448E+00	  +1.0002712418609196E+01	  +8.4338394634683063E+04	  +9.5338404139075821E+04	  +9.7169943359589306E+04	
  +1.0125000000000000E+02	  +4.6656975639829161E+00	  +6.2329670554590821E+00	  +1.0002712330014081E+01	  +8.4338395401692222E+04	  +9.5338403626639119E+04	  +9.7169943341966689E+04	
  +1.0137500000000000E+02	  +4.6656975754899976E+00	  +6.2329672165483654E+00	  +1.0002712182813157E+01	  +8.4338395611569678E+04	  +9.5338408135688587E+04	  +9.7169939410242630E+04	
  +1.0150000000000000E+02	  +4.6656975503307896E+00	  +6.2329672295124814E+00	  +1.0002712199609931E+01	  +8.4338395152691330E+04	  +9.5338408287038474E+04	  +9.7169939548697352E+04	
  +1.0162500000000000E+02	  +4.6656979909980523E+00	  +6.2329670927354215E+00	  +1.0002712144603679E+01	  +8.4338403190013749E+04	  +9.5338404183845632E+04	  +9.7169940028662284E+04	
  +1.0175000000000000E+02	  +4.6656979922026895E+00	  +6.2329674215198363E+00	  +1.0002712324900729E+01	  +8.4338403211985118E+04	  +9.5338404146350425E+04	  +9.7169939638354408E+04	
  +1.0187500000000000E+02	  +4.6656976422102039E+00	  +6.2329674434702076E+00	  +1.0002712349328000E+01	  +8.4338396828478333E+04	  +9.5338404878617890E+04	  +9.7169939809061238E+04	
  +1.0200000000000000E+02	  +4.6656976070312739E+00	  +6.2329671484744722E+00	  +1.0002712128547502E+01	  +8.4338396186850470E+04	  +9.5338403730282429E+04	  +9.7169939222106186E+04	
  +1.0212500000000000E+02	  +4.6656976898105613E+00	  +6.2329671259802168E+00	  +1.0002712091599363E+01	  +8.4338397696660424E+04	  +9.5338403863838219E+04	  +9.7169938857942383E+04	
  +1.0225000000000000E+02	  +4.6656975219296291E+00	  +6.2329671958563448E+00	  +1.0002712418609196E+01	  +8.4338394634683063E+04	  +9.5338404139075821E+04	  +9.7169943359589306E+04	
  +1.0237500000000000E+02	  +4.6656975639829161E+00	  +6.2329670554590821E+00	  +1.0002712330014081E+01	  +8.4338395401692222E+04	  +9.5338403626639119E+04	  +9.7169943341966689E+04	
  +1.0250000000000000E+02	  +4.6656975754899976E+00	  +6.2329672165483654E+00	  +1.0002712182813157E+01	  +8.4338395611569678E+04	  +9.5338408135688587E+04	  +9.7169939410242630E+04	
  +1.0262500000000000E+02	  +4.6656975503307896E+00	  +6.2329672295124814E+00	  +1.0002712199609931E+01	  +8.4338395152691330E+04	  +9.5338408287038474E+04	  +9.7169939548697352E+04	
  +1.0275000000000000E+02	  +4.6656979909980523E+00	  +6.2329670927354215E+00	  +1.0002712144603679E+01	  +8.4338403190013749E+04	  +9.5338404183845632E+04	  +9.7169940028662284E+04	
  +1.0287500000000000E+02	  +4.6656979922026895E+00	  +6.2329674215198363E+00	  +1.0002712324900729E+01	  +8.4338403211985118E+04	  +9.5338404146350425E+04	  +9.7169939638354408E+04	
  +1.0300000000000000E+02	  +4.6656976422102039E+00	  +6.2329674434702076E+00	  +1.0002712349328000E+01	  +8.4338396828478333E+04	  +9.5338404878617890E+04	  +9.7169939809061238E+04	
  +1.0312500000000000E+02	  +4.6656976070312739E+00	  +6.2329671484744722E+00	  +1.0002712128547502E+01	  +8.4338396186850470E+04	  +9.5338403730282429E+04	  +9.7169939222106186E+04	
  +1.0325000000000000E+02	  +4.6656976898105613E+00	  +6.2329671259802168E+00	  +1.0002712091599363E+01	  +8.4338397696660424E+04	  +9.5338403863838219E+04	  +9.7169938857942383E+04	
  +1.0337500000000000E+02	  +4.6656975219296291E+00	  +6.2329671958563448E+00	  +1.0002712418609196E+01	  +8.4338394634683063E+04	  +9.5338404139075821E+04	  +9.7169943359589306E+04	
  +1.0350000000000000E+02	  +4.6656975639829161E+00	  +6.2329670554590821E+00	  +1.0002712330014081E+01	  +8.4338395401692222E+04	  +9.5338403626639119E+04	  +9.7169943341966689E+04	
  +1.0362500000000000E+02	  +4.6656975754899976E+00	  +6.2329672165483654E+00	  +1.0002712182813157E+01	  +8.4338395611569678E+04	  +9.5338408135688587E+04	  +9.7169939410242630E+04	
  +1.0375000000000000E+02	  +4.6656975503307896E+00	  +6.2329672295124814E+00	  +1.0002712199609931E+01	  +8.4338395152691330E+04	  +9.5338408287038474E+04	  +9.7169939548697352E+04	
  +1.0387500000000000E+02	  +4.6656979909980523E+00	  +6.2329670927354215E+00	  +1.0002712144603679E+01	  +8.4338403190013749E+04	  +9.5338404183845632E+04	  +9.7169940028662284E+04	
  +1.0400000000000000E+02	  +4.6656979922026895E+00	  +6.2329674215198363E+00	  +1.0002712324900729E+01	  +8.4338403211985118E+04	  +9.5338404146350425E+04	  +9.7169939638354408E+04	
  +1.0412500000000000E+02	  +4.6656976422102039E+00	  +6.2329674434702076E+00	  +1.0002712349328000E+01	  +8.4338396828478333E+04	  +9.5338404878617890E+04	  +9.7169939809061238E+04	
  +1.0425000000000000E+02	  +4.6656976070312739E+00	  +6.2329671484744722E+00	  +1.0002712128547502E+01	  +8.4338396186850470E+04	  +9.5338403730282429E+04	  +9.7169939222106186E+04	
  +1.0437500000000000E+02	  +4.6656976898105613E+00	  +6.2329671259802168E+00	  +1.0002712091599363E+01	  +8.4338397696660424E+04	  +9.5338403863838219E+04	  +9.7169938857942383E+04	
  +1.0450000000000000E+02	  +4.6656975219296291E+00	  +6.2329671958563448E+00	  +1.0002712418609196E+01	  +8.4338394634683063E+04	  +9.5338404139075821E+04	  +9.7169943359589306E+04	
  +1.0462500000000000E+02	  +4.6656975639829161E+00	  +6.2329670554590821E+00	  +1.0002712330014081E+01	  +8.4338395401692222E+04	  +9.5338403626639119E+04	  +9.7169943341966689E+04	
  +1.0475000000000000E+02	  +4.6656975754899976E+00	  +6.2329672165483654E+00	  +1.0002712182813157E+01	  +8.4338395611569678E+04	  +9.5338408135688587E+04	  +9.7169939410242630E+04	
  +1.0487500000000000E+02	  +4.6656975503307896E+00	  +6.2329672295124814E+00	  +1.0002712199609931E+01	  +8.4338395152691330E+04	  +9.5338408287038474E+04	  +9.7169939548697352E+04	
  +1.0500000000000000E+02	  +4.6656979909980523E+00	  +6.2329670927354215E+00	  +1.0002712144603679E+01	  +8.4338403190013749E+04	  +9.5338404183845632E+04	  +9.7169940028662284E+04	
  +1.0512500000000000E+02	  +4.6656979922026895E+00	  +6.2329674215198363E+00	  +1.0002712324900729E+01	  +8.4338403211985118E+04	  +9.5338404146350425E+04	  +9.7169939638354408E+04	
  +1.0525000000000000E+02	  +4.6656976422102039E+00	  +6.2329674434702076E+00	  +1.0002712349328000E+01	  +8.4338396828478333E+04	  +9.5338404878617890E+04	  +9.7169939809061238E+04	
  +1.0537500000000000E+02	  +4.6656976070312739E+00	  +6.2329671484744722E+00	  +1.0002712128547502E+01	  +8.4338396186850470E+04	  +9.5338403730282429E+04	  +9.7169939222106186E+04	
  +1.0550000000000000E+02	  +4.6656976898105613E+00	  +6.2329671259802168E+00	  +1.0002712091599363E+01	  +8.4338397696660424E+04	  +9.5338403863838219E+04	  +9.7169938857942383E+04	
  +1.0562500000000000E+02	  +4.6656975219296291E+00	  +6.2329671958563448E+00	  +1.0002712418609196E+01	  +8.4338394634683063E+04	  +9.5338404139075821E+04	  +9.7169943359589306E+04	
  +1.0575000000000000E+02	  +4.6656975639829161E+00	  +6.2329670554590821E+00	  +1.0002712330014081E+01	  +8.4338395401692222E+04	  +9.5338403626639119E+04	  +9.7169943341966689E+04	
  +1.0587500000000000E+02	  +4.6656975754899976E+00	  +6.2329672165483654E+00	  +1.0002712182813157E+01	  +8.4338395611569678E+04	  +9.5338408135688587E+04	  +9.7169939410242630E+04	
  +1.0600000000000000E+02	  +4.6656975503307896E+00	  +6.2329672295124814E+00	  +1.0002712199609931E+01	  +8.4338395152691330E+04	  +9.5338408287038474E+04	  +9.7169939548697352E+04	
  +1.0612500000000000E+02	  +4.6656979909980523E+00	  +6.2329670927354215E+00	  +1.0002712144603679E+01	  +8.4338403190013749E+04	  +9.5338404183845632E+04	  +9.7169940028662284E+04	
  +1.0625000000000000E+02	  +4.6656979922026895E+00	  +6.2329674215198363E+00	  +1.0002712324900729E+01	  +8.4338403211985118E+04	  +9.5338404146350425E+04	  +9.7169939638354408E+04	
  +1.0637500000000000E+02	  +4.6656976422102039E+00	  +6.2329674434702076E+00	  +1.0002712349328000E+01	  +8.4338396828478333E+04	  +9.5338404878617890E+04	  +9.7169939809061238E+04	
  +1.0650000000000000E+02	  +4.6656976070312739E+00	  +6.2329671484744722E+00	  +1.0002712128547502E+01	  +8.4338396186850470E+04	  +9.5338403730282429E+04	  +9.7169939222106186E+04	
  +1.0662500000000000E+02	  +4.6656976898105613E+00	  +6.2329671259802168E+00	  +1.0002712091599363E+01	  +8.4338397696660424E+04	  +9.5338403863838219E+04	  +9.7169938857942383E+04	
  +1.0675000000000000E+02	  +4.6656975219296291E+00	  +6.2329671958563448E+00	  +1.0002712418609196E+01	  +8.4338394634683063E+04	  +9.5338404139075821E+04	  +9.7169943359589306E+04	
  +1.0687500000000000E+02	  +4.6656975639829161E+00	  +6.2329670554590821E+00	  +1.0002712330014081E+01	  +8.4338395401692222E+04	  +9.5338403626639119E+04	  +9.7169943341966689E+04	
  +1.0700000000000000E+02	  +4.6656975754899976E+00	  +6.2329672165483654E+00	  +1.0002712182813157E+01	  +8.4338395611569678E+04	  +9.5338408135688587E+04	  +9.7169939410242630E+04	
  +1.0712500000000000E+02	  +4.6656975503307896E+00	  +6.2329672295124814E+00	  +1.0002712199609931E+01	  +8.4338395152691330E+04	  +9.5338408287038474E+04	  +9.7169939548697352E+04	
  +1.0725000000000000E+02	  +4.6656979909980523E+00	  +6.2329670927354215E+00	  +1.0002712144603679E+01	  +8.4338403190013749E+04	  +9.5338404183845632E+04	  +9.7169940028662284E+04	
  +1.0737500000000000E+02	  +4.6656979922026895E+00	  +6.2329674215198363E+00	  +1.0002712324900729E+01	  +8.4338403211985118E+04	  +9.5338404146350425E+04	  +9.7169939638354408E+04	
  +1.0750000000000000E+02	  +4.6656976422102039E+00	  +6.2329674434702076E+00	  +1.0002712349328000E+01	  +8.4338396828478333E+04	  +9.5338404878617890E+04	  +9.7169939809061238E+04	
  +1.0762500000000000E+02	  +4.6656976070312739E+00	  +6.2329671484744722E+00	  +1.0002712128547502E+01	  +8.4338396186850470E+04	  +9.5338403730282429E+04	  +9.7169939222106186E+04	
  +1.0775000000000000E+02	  +4.6656976898105613E+00	  +6.2329671259802168E+00	  +1.0002712091599363E+01	  +8.4338397696660424E+04	  +9.5338403863838219E+04	  +9.7169938857942383E+04	
  +1.0787500000000000E+02	  +4.6656975219296291E+00	  +6.2329671958563448E+00	  +1.0002712418609196E+01	  +8.4338394634683063E+04	  +9.5338404139075821E+04	  +9.7169943359589306E+04	
  +1.0800000000000000E+02	  +4.6656975639829161E+00	  +6.2329670554590821E+00	  +1.0002712330014081E+01	  +8.4338395401692222E+04	  +9.5338403626639119E+04	  +9.7169943341966689E+04	
  +1.0812500000000000E+02	  +4.6656975754899976E+00	  +6.2329672165483654E+00	  +1.0002712182813157E+01	  +8.4338395611569678E+04	  +9.5338408135688587E+04	  +9.7169939410242630E+04	
  +1.0825000000000000E+02	  +4.6656975503307896E+00	  +6.2329672295124814E+00	  +1.0002712199609931E+01	  +8.4338395152691330E+04	  +9.5338408287038474E+04	  +9.7169939548697352E+04	
  +1.0837500000000000E+02	  +4.6656979909980523E+00	  +6.2329670927354215E+00	  +1.0002712144603679E+01	  +8.4338403190013749E+04	  +9.5338404183845632E+04	  +9.7169940028662284E+04	
  +1.0850000000000000E+02	  +4.6656979922026895E+00	  +6.2329674215198363E+00	  +1.0002712324900729E+01	  +8.4338403211985118E+04	  +9.5338404146350425E+04	  +9.7169939638354408E+04	
  +1.0862500000000000E+02	  +4.6656976422102039E+00	  +6.2329674434702076E+00	  +1.0002712349328000E+01	  +8.4338396828478333E+04	  +9.5338404878617890E+04	  +9.7169939809061238E+04	
  +1.0875000000000000E+02	  +4.6656976070312739E+00	  +6.2329671484744722E+00	  +1.0002712128547502E+01	  +8.4338396186850470E+04	  +9.5338403730282429E+04	  +9.7169939222106186E+04	
  +1.0887500000000000E+02	  +4.6656976898105613E+00	  +6.2329671259802168E+00	  +1.0002712091599363E+01	  +8.4338397696660424E+04	  +9.5338403863838219E+04	  +9.7169938857942383E+04	
  +1.0900000000000000E+02	  +4.6656975219296291E+00	  +6.2329671958563448E+00	  +1.0002712418609196E+01	  +8.4338394634683063E+04	  +9.5338404139075821E+04	  +9.7169943359589306E+04	
  +1.0912500000000000E+02	  +4.6656975639829161E+00	  +6.2329670554590821E+00	  +1.0002712330014081E+01	  +8.4338395401692222E+04	  +9.5338403626639119E+04	  +9.7169943341966689E+04	
  +1.0925000000000000E+02	  +4.6656975754899976E+00	  +6.2329672165483654E+00	  +1.0002712182813157E+01	  +8.4338395611569678E+04	  +9.5338408135688587E+04	  +9.7169939410242630E+04	
  +1.0937500000000000E+02	  +4.6656975503307896E+00	  +6.2329672295124814E+00	  +1.0002712199609931E+01	  +8.4338395152691330E+04	  +9.5338408287038474E+04	  +9.7169939548697352E+04	
  +1.0950000000000000E+02	  +4.6656979909980523E+00	  +6.2329670927354215E+00	  +1.0002712144603679E+01	  +8.4338403190013749E+04	  +9.5338404183845632E+04	  +9.7169940028662284E+04	
  +1.0962500000000000E+02	  +4.6656979922026895E+00	  +6.2329674215198363E+00	  +1.0002712324900729E+01	  +8.4338403211985118E+04	  +9.5338404146350425E+04	  +9.7169939638354408E+04	
  +1.0975000000000000E+02	  +4.6656976422102039E+00	  +6.2329674434702076E+00	  +1.0002712349328000E+01	  +8.4338396828478333E+04	  +9.5338404878617890E+04	  +9.7169939809061238E+04	
  +1.0987500000000000E+02	  +4.6656976070312739E+00	  +6.2329671484744722E+00	  +1.0002712128547502E+01	  +8.4338396186850470E+04	  +9.5338403730282429E+04	  +9.7169939222106186E+04	
  +1.1000000000000000E+02	  +4.6656976898105613E+00	  +6.2329671259802168E+00	  +1.0002712091599363E+01	  +8.4338397696660424E+04	  +9.5338403863838219E+04	  +9.7169938857942383E+04	
  +1.1012500000000000E+02	  +4.6656975219296291E+00	  +6.2329671958563448E+00	  +1.0002712418609196E+01	  +8.4338394634683063E+04	  +9.5338404139075821E+04	  +9.7169943359589306E+04	
  +1.1025000000000000E+02	  +4.6656975639829161E+00	  +6.2329670554590821E+00	  +1.0002712330014081E+01	  +8.4338395401692222E+04	  +9.5338403626639119E+04	  +9.7169943341966689E+04	
  +1.1037500000000000E+02	  +4.6656975754899976E+00	  +6.2329672165483654E+00	  +1.0002712182813157E+01	  +8.4338395611569678E+04	  +9.5338408135688587E+04	  +9.7169939410242630E+04	
  +1.1050000000000000E+02	  +4.6656975503307896E+00	  +6.2329672295124814E+00	  +1.0002712199609931E+01	  +8.4338395152691330E+04	  +9.5338408287038474E+04	  +9.7169939548697352E+04	
  +1.1062500000000000E+02	  +4.6656979909980523E+00	  +6.2329670927354215E+00	  +1.0002712144603679E+01	  +8.4338403190013749E+04	  +9.5338404183845632E+04	  +9.7169940028662284E+04	
  +1.1075000000000000E+02	  +4.6656979922026895E+00	  +6.2329674215198363E+00	  +1.0002712324900729E+01	  +8.4338403211985118E+04	  +9.5338404146350425E+04	  +9.7169939638354408E+04	
  +1.1087500000000000E+02	  +4.6656976422102039E+00	  +6.2329674434702076E+00	  +1.0002712349328000E+01	  +8.4338396828478333E+04	  +9.5338404878617890E+04	  +9.7169939809061238E+04	
  +1.1100000000000000E+02	  +4.6656976070312739E+00	  +6.2329671484744722E+00	  +1.0002712128547502E+01	  +8.4338396186850470E+04	  +9.5338403730282429E+04	  +9.7169939222106186E+04	
  +1.1112500000000000E+02	  +4.6656976898105613E+00	  +6.2329671259802168E+00	  +1.0002712091599363E+01	  +8.4338397696660424E+04	  +9.5338403863838219E+04	  +9.7169938857942383E+04	
