,QDHtot_kW,Tindoor0_Cdeg,Tindoor1_Cdeg,QDHapt0_W,QDHapt1_W,Tthermo0_Cdeg,Tthermo1_Cdeg,TsetP_Cdeg,COG_MDOTtoTES_kgs,COG_MDOTfromTES_kgs,COG_MDOTtoLOAD_kgs,HOB_Q_kW,HOB_Flag,HOB_mdotOUT
2000-01-06 10:00:00,55914.75814605951,20.09446074689226,20.09978583075634,1612.047174698842,1637.098351463005,20.0,20.0,81.64,0.0,50.6042775279956,507.0,13328.056560000003,-1.0,507.0
2000-01-06 11:00:00,44591.5794922365,20.077035729435,20.08217067660726,1276.474513555491,1267.346261692961,20.0,20.0,81.64,62.3149778159432,0.0,444.68502218405683,0.0,-1.0,0.0
2000-01-06 12:00:00,45000.738766954004,20.07322323996222,20.07815193133079,1278.012205595843,1281.123268342233,20.0,20.0,81.46000000000001,58.23467827907572,0.0,448.76532172092436,0.0,-1.0,0.0
2000-01-06 13:00:00,44450.55842451698,20.07452123019814,20.07321284201882,1257.408003208014,1259.70256783008,20.0,20.0,81.46000000000001,63.721296168948555,0.0,443.2787038310514,0.0,-1.0,0.0
2000-01-06 14:00:00,48066.82552874012,20.07374227840188,20.07756526025385,1369.023448198296,1379.645584169456,20.0,20.0,81.82,27.658437760016604,0.0,479.3415622399835,0.0,-1.0,0.0
2000-01-06 15:00:00,51728.22872396633,20.07561823169229,20.07646533560596,1426.094141692322,1437.850675057137,20.0,20.0,82.36,0.0,8.85453575706213,507.0,0.0,-1.0,0.0
2000-01-06 16:00:00,51292.924388326785,20.07780798794889,20.08072312543773,1470.134287924095,1482.66542848275,20.0,20.0,82.72,0.0,4.513507241495079,507.0,0.0,-1.0,0.0
2000-01-06 17:00:00,52444.68935181059,20.08120091548929,20.08427186546738,1496.008335952424,1507.303479823814,20.0,20.0,83.62,0.0,15.999366996906236,507.0,0.0,-1.0,0.0
2000-01-06 18:00:00,44079.47334683663,20.06980066306971,20.07186578041127,1300.976953296796,1300.983403822152,20.0,20.0,84.52,67.42190462209489,0.0,439.57809537790513,0.0,-1.0,0.0
2000-01-06 19:00:00,23428.765981208977,20.68935162036048,20.60727617498642,633.0056429651494,695.583264242574,20.0,20.0,85.41999999999999,273.3589978481459,0.0,233.6410021518541,0.0,1.0,0.0
2000-01-06 20:00:00,21332.775229100098,20.82860791883914,20.60784326337056,633.7604290221482,582.4967787525634,20.0,20.0,84.52,294.26105390267924,0.0,212.7389460973208,9279.272879546459,1.0,212.7389460973208
2000-01-06 21:00:00,0.0,19.3456244827707,19.26327958472389,5.90070743e-316,9.89508944e-316,20.0,20.0,83.44,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-06 22:00:00,0.0,19.14262868255596,19.09743047282274,5.9007098e-316,9.8950934e-316,20.0,20.0,82.53999999999999,507.0,0.0,0.0,0.0,-1.0,0.0
2000-01-06 23:00:00,0.0,18.70902405862188,18.68445925526306,5.90070743e-316,9.89508707e-316,21.0,21.0,83.08,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-07 00:00:00,0.0,18.4149387983166,18.39017459800061,5.9007082e-316,9.89508707e-316,22.0,22.0,83.8,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-07 01:00:00,0.0,17.84513255335742,17.81529337307374,5.90070743e-316,9.89508707e-316,22.0,22.0,84.34,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-07 02:00:00,0.0,17.70599332905908,17.68933475505678,5.90071375e-316,9.89509023e-316,22.0,22.0,84.16,506.99999999999994,0.0,0.0,0.0,1.0,0.0
2000-01-07 03:00:00,0.0,17.63800848380492,17.61989104468516,5.9007035e-316,9.89508707e-316,22.0,22.0,83.98,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-07 04:00:00,0.0,17.56463795961896,17.54474792600659,5.9007114e-316,9.89508707e-316,22.0,22.0,83.8,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-07 05:00:00,0.0,17.48914718438533,17.47022447405042,5.9007035e-316,9.89509023e-316,22.0,22.0,83.25999999999999,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-07 06:00:00,50162.955509346386,21.56792886323234,21.46767466433806,1455.247886066689,1464.51489013467,22.0,22.0,82.9,6.754993263652713,0.0,500.2450067363473,17296.65144111835,-1.0,500.2450067363473
2000-01-07 07:00:00,64577.22285506224,21.89989812880692,21.7921453162801,1790.694297752614,1873.331426019427,20.0,20.0,82.36,0.0,136.9898318217987,507.0,0.0,1.0,0.0
2000-01-07 08:00:00,59000.53193788883,22.11730696319601,21.9885431140083,1669.700970318805,1591.103183700076,20.0,20.0,82.9,0.0,81.37684496558725,507.0,15620.14272,1.0,507.0
2000-01-07 09:00:00,26272.249814473384,20.21508984592151,20.08498793301986,812.1277490566187,734.4399006667144,20.0,20.0,83.62,245.00264254823958,0.0,261.9973574517605,8664.095412515255,1.0,261.9973574517605
2000-01-07 10:00:00,28253.49979832905,20.51406200909494,20.82254360879403,824.6035043758085,750.0011493117211,20.0,20.0,84.16,225.24482721484745,0.0,281.7551727851525,10166.662061261954,-1.0,281.7551727851525
2000-01-07 11:00:00,51624.3987276946,20.00265260711206,19.97327654751903,1367.66688387392,1548.06256065446,20.0,20.0,82.9,0.0,7.819101607459001,507.0,0.0,-1.0,0.0
