    90.00000,     4.00000,    69.72728,    10.62411,  2055.60000,    34.60000,     0.00093
    91.00000,     4.00000,    62.97994,     0.00000,  1004.40000,    33.00000,     0.00093
    92.00000,     4.00000,    54.95497,     0.00000,     0.00000,    31.10000,     0.00093
    93.00000,     4.00000,    45.04435,     0.00000,     0.00000,    29.45000,     0.00093
    94.00000,     4.00000,    32.60521,     0.00000,     0.00000,    28.20000,     0.00093
    95.00000,     4.00000,    17.33412,     0.00000,     0.00000,    27.00000,     0.00093
    96.00000,     4.00000,    -0.00000,     0.00000,     0.00000,    25.75000,     0.00093
    97.00000,     5.00000,   -17.37021,     0.00000,     0.00000,    24.65000,     0.00093
    98.00000,     5.00000,   -32.66628,     0.00000,     0.00000,    23.75000,     0.00093
    99.00000,     5.00000,   -45.11881,     0.00000,     0.00000,    22.85000,     0.00093
   100.00000,     5.00000,   -55.03631,     0.00000,     0.00000,    21.95000,     0.00093
   101.00000,     5.00000,   -63.06627,     0.00000,     0.00000,    21.05000,     0.00093
   102.00000,     5.00000,   -69.81972,    10.57874,     0.00000,    20.10000,     0.00093
   103.00000,     5.00000,   -75.80552,    23.17798,  1137.60000,    20.65000,     0.00093
   104.00000,     5.00000,   -81.49567,    36.10589,  1350.00000,    22.70000,     0.00093
   105.00000,     5.00000,   -87.49823,    49.22875,  1130.40000,    24.65000,     0.00093
   106.00000,     5.00000,   -95.11592,    62.40786,  2498.40000,    26.95000,     0.00093
   107.00000,     5.00000,  -109.63214,    75.31290,  2383.20000,    29.40000,     0.00093
   108.00000,     5.00000,     0.00000,    84.25208,  2332.80000,    31.40000,     0.00093
   109.00000,     5.00000,   109.63214,    75.31290,  2008.80000,    32.95000,     0.00093
   110.00000,     5.00000,    95.11592,    62.40786,  2271.60000,    34.10000,     0.00093
   111.00000,     5.00000,    87.49823,    49.22875,  2142.00000,    34.85000,     0.00093
   112.00000,     5.00000,    81.49567,    36.10589,  2232.00000,    35.15000,     0.00093
   113.00000,     5.00000,    75.80552,    23.17798,  1983.60000,    34.90000,     0.00093
   114.00000,     5.00000,    69.81972,    10.57874,  1641.60000,    34.05000,     0.00093
   115.00000,     5.00000,    63.06627,     0.00000,   277.20000,    32.65000,     0.00093
   116.00000,     5.00000,    55.03631,     0.00000,     0.00000,    30.95000,     0.00093
   117.00000,     5.00000,    45.11881,     0.00000,     0.00000,    29.40000,     0.00093
   118.00000,     5.00000,    32.66628,     0.00000,     0.00000,    28.00000,     0.00093
   119.00000,     5.00000,    17.37021,     0.00000,     0.00000,    26.60000,     0.00093
   120.00000,     5.00000,    -0.00000,     0.00000,     0.00000,    25.20000,     0.00093
   121.00000,     6.00000,   -17.40889,     0.00000,     0.00000,    23.90000,     0.00093
   122.00000,     6.00000,   -32.73170,     0.00000,     0.00000,    22.70000,     0.00093
   123.00000,     6.00000,   -45.19850,     0.00000,     0.00000,    21.45000,     0.00093
   124.00000,     6.00000,   -55.12332,     0.00000,     0.00000,    20.20000,     0.00093
   125.00000,     6.00000,   -63.15857,     0.00000,     0.00000,    18.95000,     0.00093
   126.00000,     6.00000,   -69.91853,    10.53020,     0.00000,    17.70000,     0.00093
   127.00000,     6.00000,   -75.91463,    23.13642,   266.40000,    17.80000,     0.00093
   128.00000,     6.00000,   -81.62230,    36.06957,  1810.80000,    19.80000,     0.00093
   129.00000,     6.00000,   -87.65645,    49.19547,  2844.00000,    22.55000,     0.00093
   130.00000,     6.00000,   -95.33822,    62.37355,  3099.60000,    25.30000,     0.00093
   131.00000,     6.00000,  -110.01537,    75.26474,  3358.80000,    27.85000,     0.00093
   132.00000,     6.00000,     0.00000,    84.14350,  3204.00000,    30.05000,     0.00093
   133.00000,     6.00000,   110.01537,    75.26474,  3178.80000,    31.75000,     0.00093
   134.00000,     6.00000,    95.33822,    62.37355,  3189.60000,    33.00000,     0.00093
   135.00000,     6.00000,    87.65645,    49.19547,  3135.60000,    33.80000,     0.00093
   136.00000,     6.00000,    81.62230,    36.06957,  2746.80000,    34.10000,     0.00093
   137.00000,     6.00000,    75.91463,    23.13642,  2368.80000,    33.75000,     0.00093
   138.00000,     6.00000,    69.91853,    10.53020,  2188.80000,    32.75000,     0.00093
   139.00000,     6.00000,    63.15857,     0.00000,  1623.60000,    31.25000,     0.00093
   140.00000,     6.00000,    55.12332,     0.00000,     0.00000,    29.40000,     0.00093
   141.00000,     6.00000,    45.19850,     0.00000,     0.00000,    27.80000,     0.00093
   142.00000,     6.00000,    32.73170,     0.00000,     0.00000,    26.60000,     0.00093
   143.00000,     6.00000,    17.40889,     0.00000,     0.00000,    25.40000,     0.00093
   144.00000,     6.00000,    -0.00000,     0.00000,     0.00000,    24.20000,     0.00093
   145.00000,     7.00000,   -17.45016,     0.00000,     0.00000,    23.15000,     0.00093
   146.00000,     7.00000,   -32.80146,     0.00000,     0.00000,    22.25000,     0.00093
   147.00000,     7.00000,   -45.28341,     0.00000,     0.00000,    21.30000,     0.00093
   148.00000,     7.00000,   -55.21596,     0.00000,     0.00000,    20.35000,     0.00093
   149.00000,     7.00000,   -63.25680,     0.00000,     0.00000,    19.45000,     0.00093
   150.00000,     7.00000,   -70.02363,    10.47852,     0.00000,    18.55000,     0.00093
   151.00000,     7.00000,   -76.03066,    23.09212,  1177.20000,    19.15000,     0.00093
   152.00000,     7.00000,   -81.75693,    36.03078,  1144.80000,    21.10000,     0.00093
   153.00000,     7.00000,   -87.82459,    49.15983,  2401.20000,    23.40000,     0.00093
   154.00000,     7.00000,   -95.57422,    62.33665,  2876.40000,    26.10000,     0.00093
   155.00000,     7.00000,  -110.42050,    75.21281,  2995.20000,    28.55000,     0.00093
   156.00000,     7.00000,     0.00000,    84.02795,  3106.80000,    30.70000,     0.00093
   157.00000,     7.00000,   110.42050,    75.21281,  3330.00000,    32.55000,     0.00093
   158.00000,     7.00000,    95.57422,    62.33665,  3326.40000,    34.00000,     0.00093
   159.00000,     7.00000,    87.82459,    49.15983,  3427.20000,    34.95000,     0.00093
   160.00000,     7.00000,    81.75693,    36.03078,  3232.80000,    35.35000,     0.00093
   161.00000,     7.00000,    76.03066,    23.09212,  3002.40000,    35.15000,     0.00093
   162.00000,     7.00000,    70.02363,    10.47852,  2602.80000,    34.35000,     0.00093
   163.00000,     7.00000,    63.25680,     0.00000,   928.80000,    32.90000,     0.00093
   164.00000,     7.00000,    55.21596,     0.00000,     0.00000,    31.00000,     0.00093
   165.00000,     7.00000,    45.28341,     0.00000,     0.00000,    29.30000,     0.00093
   166.00000,     7.00000,    32.80146,     0.00000,     0.00000,    27.90000,     0.00093
   167.00000,     7.00000,    17.45016,     0.00000,     0.00000,    26.50000,     0.00093
   168.00000,     7.00000,    -0.00000,     0.00000,     0.00000,    25.10000,     0.00093
   169.00000,     8.00000,   -17.49404,     0.00000,     0.00000,    23.85000,     0.00093
   170.00000,     8.00000,   -32.87556,     0.00000,     0.00000,    22.65000,     0.00093
   171.00000,     8.00000,   -45.37351,     0.00000,     0.00000,    21.40000,     0.00093
   172.00000,     8.00000,   -55.31421,     0.00000,     0.00000,    20.20000,     0.00093
   173.00000,     8.00000,   -63.36091,     0.00000,     0.00000,    18.95000,     0.00093
   174.00000,     8.00000,   -70.13499,    10.42370,     0.00000,    17.70000,     0.00093
   175.00000,     8.00000,   -76.15356,    23.04507,  1468.80000,    18.25000,     0.00093
   176.00000,     8.00000,   -81.89946,    35.98951,  2710.80000,    20.65000,     0.00093
   177.00000,     8.00000,   -88.00252,    49.12178,  2736.00000,    23.15000,     0.00093
   178.00000,     8.00000,   -95.82370,    62.29711,  2152.80000,    25.40000,     0.00093
   179.00000,     8.00000,  -110.84682,    75.15700,  2617.20000,    27.45000,     0.00093
   180.00000,     8.00000,     0.00000,    83.90548,  2833.20000,    29.45000,     0.00093
   181.00000,     8.00000,   110.84682,    75.15700,  2916.00000,    31.15000,     0.00093
   182.00000,     8.00000,    95.82370,    62.29711,  2862.00000,    32.45000,     0.00093
   183.00000,     8.00000,    88.00252,    49.12178,  2365.20000,    33.20000,     0.00093
   184.00000,     8.00000,    81.89946,    35.98951,  2577.60000,    33.45000,     0.00093
   185.00000,     8.00000,    76.15356,    23.04507,  2592.00000,    33.25000,     0.00093
   186.00000,     8.00000,    70.13499,    10.42370,  1094.40000,    32.30000,     0.00093
   187.00000,     8.00000,    63.36091,     0.00000,   568.80000,    30.70000,     0.00093
   188.00000,     8.00000,    55.31421,     0.00000,     0.00000,    28.85000,     0.00093
   189.00000,     8.00000,    45.37351,     0.00000,     0.00000,    27.20000,     0.00093
   190.00000,     8.00000,    32.87556,     0.00000,     0.00000,    25.80000,     0.00093
   191.00000,     8.00000,    17.49404,     0.00000,     0.00000,    24.45000,     0.00093
   192.00000,     8.00000,    -0.00000,     0.00000,     0.00000,    23.10000,     0.00093
   193.00000,     9.00000,   -17.54053,     0.00000,     0.00000,    21.85000,     0.00093
   194.00000,     9.00000,   -32.95398,     0.00000,     0.00000,    20.75000,     0.00093
   195.00000,     9.00000,   -45.46880,     0.00000,     0.00000,    19.60000,     0.00093
   196.00000,     9.00000,   -55.41803,     0.00000,     0.00000,    18.45000,     0.00093
   197.00000,     9.00000,   -63.47087,     0.00000,     0.00000,    17.30000,     0.00093
   198.00000,     9.00000,   -70.25255,    10.36577,     0.00000,    16.15000,     0.00093
   199.00000,     9.00000,   -76.28324,    22.99529,   392.40000,    16.35000,     0.00093
   200.00000,     9.00000,   -82.04982,    35.94573,  2163.60000,    18.55000,     0.00093
   201.00000,     9.00000,   -88.19013,    49.08130,  3060.00000,    21.45000,     0.00093
   202.00000,     9.00000,   -96.08646,    62.25487,  3196.80000,    24.20000,     0.00093
   203.00000,     9.00000,  -111.29362,    75.09722,  3448.80000,    26.70000,     0.00093
   204.00000,     9.00000,     0.00000,    83.77615,  3380.40000,    28.85000,     0.00093
   205.00000,     9.00000,   111.29362,    75.09722,  3232.80000,    30.55000,     0.00093
   206.00000,     9.00000,    96.08646,    62.25487,  3236.40000,    31.85000,     0.00093
   207.00000,     9.00000,    88.19013,    49.08130,  3297.60000,    32.65000,     0.00093
   208.00000,     9.00000,    82.04982,    35.94573,  3438.00000,    33.00000,     0.00093
   209.00000,     9.00000,    76.28324,    22.99529,  3326.40000,    32.85000,     0.00093
   210.00000,     9.00000,    70.25255,    10.36577,  2329.20000,    32.00000,     0.00093
   211.00000,     9.00000,    63.47087,     0.00000,   363.60000,    30.40000,     0.00093
   212.00000,     9.00000,    55.41803,     0.00000,     0.00000,    28.40000,     0.00093
   213.00000,     9.00000,    45.46880,     0.00000,     0.00000,    26.80000,     0.00093
   214.00000,     9.00000,    32.95398,     0.00000,     0.00000,    25.60000,     0.00093
   215.00000,     9.00000,    17.54053,     0.00000,     0.00000,    24.40000,     0.00093
   216.00000,     9.00000,    -0.00000,     0.00000,     0.00000,    23.15000,     0.00093
   217.00000,    10.00000,   -17.58963,     0.00000,     0.00000,    22.10000,     0.00093
   218.00000,    10.00000,   -33.03674,     0.00000,     0.00000,    21.20000,     0.00093
   219.00000,    10.00000,   -45.56925,     0.00000,     0.00000,    20.25000,     0.00093
   220.00000,    10.00000,   -55.52738,     0.00000,     0.00000,    19.35000,     0.00093
   221.00000,    10.00000,   -63.58662,     0.00000,     0.00000,    18.45000,     0.00093
   222.00000,    10.00000,   -70.37625,    10.30475,     0.00000,    17.50000,     0.00093
   223.00000,    10.00000,   -76.41965,    22.94277,   219.60000,    17.75000,     0.00093
   224.00000,    10.00000,   -82.20792,    35.89946,   489.60000,    19.30000,     0.00093
   225.00000,    10.00000,   -88.38728,    49.03837,  1864.80000,    21.45000,     0.00093
   226.00000,    10.00000,   -96.36223,    62.20988,  2462.40000,    24.10000,     0.00093
   227.00000,    10.00000,  -111.76012,    75.03337,  2329.20000,    26.55000,     0.00093
   228.00000,    10.00000,     0.00000,    83.64002,  2037.60000,    28.55000,     0.00093
   229.00000,    10.00000,   111.76012,    75.03337,  2138.40000,    30.15000,     0.00093
   230.00000,    10.00000,    96.36223,    62.20988,  1976.40000,    31.35000,     0.00093
   231.00000,    10.00000,    88.38728,    49.03837,  2091.60000,    32.05000,     0.00093
   232.00000,    10.00000,    82.20792,    35.89946,  2700.00000,    32.45000,     0.00093
   233.00000,    10.00000,    76.41965,    22.94277,  2437.20000,    32.45000,     0.00093
   234.00000,    10.00000,    70.37625,    10.30475,  2318.40000,    31.85000,     0.00093
   235.00000,    10.00000,    63.58662,     0.00000,   626.40000,    30.55000,     0.00093
   236.00000,    10.00000,    55.52738,     0.00000,     0.00000,    28.80000,     0.00093
   237.00000,    10.00000,    45.56925,     0.00000,     0.00000,    27.35000,     0.00093
   238.00000,    10.00000,    33.03674,     0.00000,     0.00000,    26.20000,     0.00093
   239.00000,    10.00000,    17.58963,     0.00000,     0.00000,    25.05000,     0.00093
   240.00000,    10.00000,    -0.00000,     0.00000,     0.00000,    23.95000,     0.00093
   241.00000,    11.00000,   -17.64135,     0.00000,     0.00000,    23.00000,     0.00093
   242.00000,    11.00000,   -33.12382,     0.00000,     0.00000,    22.15000,     0.00093
   243.00000,    11.00000,   -45.67484,     0.00000,     0.00000,    21.25000,     0.00093
   244.00000,    11.00000,   -55.64224,     0.00000,     0.00000,    20.40000,     0.00093
   245.00000,    11.00000,   -63.70811,     0.00000,     0.00000,    19.55000,     0.00093
   246.00000,    11.00000,   -70.50602,    10.24065,     0.00000,    18.65000,     0.00093
   247.00000,    11.00000,   -76.56271,    22.88752,   270.00000,    18.95000,     0.00093
   248.00000,    11.00000,   -82.37364,    35.85066,  1256.40000,    20.75000,     0.00093
   249.00000,    11.00000,   -88.59382,    48.99295,  1717.20000,    23.00000,     0.00093
   250.00000,    11.00000,   -96.65079,    62.16206,  2322.00000,    25.50000,     0.00093
   251.00000,    11.00000,  -112.24555,    74.96534,  2671.20000,    27.95000,     0.00093
   252.00000,    11.00000,     0.00000,    83.49714,  2595.60000,    30.10000,     0.00093
   253.00000,    11.00000,   112.24555,    74.96534,  2264.40000,    31.80000,     0.00093
   254.00000,    11.00000,    96.65079,    62.16206,  2430.00000,    33.05000,     0.00093
   255.00000,    11.00000,    88.59382,    48.99295,  2397.60000,    33.95000,     0.00093
   256.00000,    11.00000,    82.37364,    35.85066,  2912.40000,    34.40000,     0.00093
   257.00000,    11.00000,    76.56271,    22.88752,  2404.80000,    34.30000,     0.00093
   258.00000,    11.00000,    70.50602,    10.24065,  1566.00000,    33.50000,     0.00093
   259.00000,    11.00000,    63.70811,     0.00000,   601.20000,    32.10000,     0.00093
   260.00000,    11.00000,    55.64224,     0.00000,     0.00000,    30.40000,     0.00093
   261.00000,    11.00000,    45.67484,     0.00000,     0.00000,    28.60000,     0.00093
   262.00000,    11.00000,    33.12382,     0.00000,     0.00000,    26.85000,     0.00093
   263.00000,    11.00000,    17.64135,     0.00000,     0.00000,    25.15000,     0.00093
   264.00000,    11.00000,    -0.00000,     0.00000,     0.00000,    23.40000,     0.00093
   265.00000,    12.00000,   -17.69569,     0.00000,     0.00000,    21.70000,     0.00093
   266.00000,    12.00000,   -33.21523,     0.00000,     0.00000,    20.00000,     0.00093
   267.00000,    12.00000,   -45.78555,     0.00000,     0.00000,    18.20000,     0.00093
   268.00000,    12.00000,   -55.76256,     0.00000,     0.00000,    16.45000,     0.00093
   269.00000,    12.00000,   -63.83530,     0.00000,     0.00000,    14.70000,     0.00093
   270.00000,    12.00000,   -70.64181,    10.17350,     0.00000,    12.95000,     0.00093
   271.00000,    12.00000,   -76.71233,    22.82955,  1148.40000,    12.95000,     0.00093
   272.00000,    12.00000,   -82.54691,    35.79934,  1270.80000,    14.70000,     0.00093
   273.00000,    12.00000,   -88.80963,    48.94501,  2811.60000,    17.05000,     0.00093
   274.00000,    12.00000,   -96.95186,    62.11137,  3171.60000,    19.75000,     0.00093
   275.00000,    12.00000,  -112.74908,    74.89303,  2653.20000,    22.00000,     0.00093
   276.00000,    12.00000,     0.00000,    83.34758,  2887.20000,    23.90000,     0.00093
   277.00000,    12.00000,   112.74908,    74.89303,  2833.20000,    25.50000,     0.00093
   278.00000,    12.00000,    96.95186,    62.11137,  2883.60000,    26.70000,     0.00093
   279.00000,    12.00000,    88.80963,    48.94501,  2566.80000,    27.40000,     0.00093
   280.00000,    12.00000,    82.54691,    35.79934,  2376.00000,    27.60000,     0.00093
   281.00000,    12.00000,    76.71233,    22.82955,  2584.80000,    27.30000,     0.00093
   282.00000,    12.00000,    70.64181,    10.17350,  2527.20000,    26.45000,     0.00093
   283.00000,    12.00000,    63.83530,     0.00000,   694.80000,    25.00000,     0.00093
   284.00000,    12.00000,    55.76256,     0.00000,     0.00000,    23.10000,     0.00093
   285.00000,    12.00000,    45.78555,     0.00000,     0.00000,    21.60000,     0.00093
   286.00000,    12.00000,    33.21523,     0.00000,     0.00000,    20.60000,     0.00093
   287.00000,    12.00000,    17.69569,     0.00000,     0.00000,    19.60000,     0.00093
   288.00000,    12.00000,    -0.00000,     0.00000,     0.00000,    18.60000,     0.00093
   289.00000,    13.00000,   -17.75266,     0.00000,     0.00000,    17.90000,     0.00093
   290.00000,    13.00000,   -33.31095,     0.00000,     0.00000,    17.50000,     0.00093
   291.00000,    13.00000,   -45.90136,     0.00000,     0.00000,    17.10000,     0.00093
   292.00000,    13.00000,   -55.88830,     0.00000,     0.00000,    16.65000,     0.00093
   293.00000,    13.00000,   -63.96814,     0.00000,     0.00000,    16.20000,     0.00093
   294.00000,    13.00000,   -70.78355,    10.10332,     0.00000,    15.75000,     0.00093
   295.00000,    13.00000,   -76.86843,    22.76886,  1044.00000,    16.45000,     0.00093
   296.00000,    13.00000,   -82.72760,    35.74549,  2041.20000,    18.55000,     0.00093
   297.00000,    13.00000,   -89.03455,    48.89452,  1774.80000,    20.75000,     0.00093
   298.00000,    13.00000,   -97.26518,    62.05774,  1364.40000,    22.70000,     0.00093
   299.00000,    13.00000,  -113.26986,    74.81635,  1749.60000,    24.50000,     0.00093
   300.00000,    13.00000,     0.00000,    83.19140,  1324.80000,    26.10000,     0.00093
   301.00000,    13.00000,   113.26986,    74.81635,  1220.40000,    27.30000,     0.00093
   302.00000,    13.00000,    97.26518,    62.05774,   428.40000,    27.85000,     0.00093
   303.00000,    13.00000,    89.03455,    48.89452,   338.40000,    27.85000,     0.00093
   304.00000,    13.00000,    82.72760,    35.74549,   169.20000,    27.55000,     0.00093
   305.00000,    13.00000,    76.86843,    22.76886,  1227.60000,    27.20000,     0.00093
   306.00000,    13.00000,    70.78355,    10.10332,   612.00000,    26.65000,     0.00093
   307.00000,    13.00000,    63.96814,     0.00000,   918.00000,    25.60000,     0.00093
   308.00000,    13.00000,    55.88830,     0.00000,     0.00000,    24.30000,     0.00093
   309.00000,    13.00000,    45.90136,     0.00000,     0.00000,    23.10000,     0.00093
   310.00000,    13.00000,    33.31095,     0.00000,     0.00000,    22.15000,     0.00093
   311.00000,    13.00000,    17.75266,     0.00000,     0.00000,    21.20000,     0.00093
   312.00000,    13.00000,    -0.00000,     0.00000,     0.00000,    20.20000,     0.00093
   313.00000,    14.00000,   -17.81226,     0.00000,     0.00000,    19.35000,     0.00093
   314.00000,    14.00000,   -33.41099,     0.00000,     0.00000,    18.60000,     0.00093
   315.00000,    14.00000,   -46.02225,     0.00000,     0.00000,    17.80000,     0.00093
   316.00000,    14.00000,   -56.01943,     0.00000,     0.00000,    17.00000,     0.00093
   317.00000,    14.00000,   -64.10656,     0.00000,     0.00000,    16.20000,     0.00093
   318.00000,    14.00000,   -70.93117,    10.03013,     0.00000,    15.40000,     0.00093
   319.00000,    14.00000,   -77.03094,    22.70547,  1054.80000,    16.00000,     0.00093
   320.00000,    14.00000,   -82.91561,    35.68909,  1501.20000,    17.95000,     0.00093
   321.00000,    14.00000,   -89.26842,    48.84145,  2851.20000,    20.30000,     0.00093
   322.00000,    14.00000,   -97.59046,    62.00111,  3164.40000,    23.05000,     0.00093
   323.00000,    14.00000,  -113.80701,    74.73519,  3178.80000,    25.55000,     0.00093
   324.00000,    14.00000,     0.00000,    83.02866,  3196.80000,    27.70000,     0.00093
